#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
       98000       4.853579e-04       2.960541e-05       2.696475e-04       7.766386e-02       2.987199e-03       1.425521e-02
      100000       6.656949e-04       5.809114e-05       3.427391e-04       6.143297e-02       3.448562e-03       1.464769e-02
      102000       6.362227e-04       6.907526e-05       3.219118e-04       1.783048e-01       2.914706e-03       1.508102e-02
      104000       7.015310e-04       8.447463e-05       3.808086e-04       7.234165e-02       3.206756e-03       1.480755e-02
      106000       5.557206e-04       3.027187e-05       2.986938e-04       8.033140e-02       3.744588e-03       1.469345e-02
      108000       7.210540e-04       3.365870e-05       3.937316e-04       7.981578e-02       3.790553e-03       1.465416e-02
      110000       5.508430e-04       4.924321e-05       3.004674e-04       8.252887e-02       3.655418e-03       1.455101e-02
      112000       6.290641e-04       6.069316e-05       3.160018e-04       7.627423e-02       2.601592e-03       1.455447e-02
      114000       6.733175e-04       3.172505e-05       3.542151e-04       6.968925e-02       3.327918e-03       1.467000e-02
      116000       7.609321e-04       5.163930e-05       4.195248e-04       9.365121e-02       3.482246e-03       1.445636e-02
      118000       5.864317e-04       3.003773e-05       3.065124e-04       8.488413e-02       2.817730e-03       1.504314e-02
      120000       5.687141e-04       5.623806e-05       3.187438e-04       6.269237e-02       3.300729e-03       1.450178e-02
      122000       5.832652e-04       7.593661e-05       3.087970e-04       9.535324e-02       2.817681e-03       1.445512e-02
      124000       6.457332e-04       3.665960e-05       3.634719e-04       8.132039e-02       3.307472e-03       1.456271e-02
      126000       6.936641e-04       3.842905e-05       3.785184e-04       7.625945e-02       3.124072e-03       1.466960e-02
      128000       6.796090e-04       5.719028e-05       3.308744e-04       7.525763e-02       2.967504e-03       1.487469e-02
      130000       6.343589e-04       4.956779e-05       3.684660e-04       8.829964e-02       3.213793e-03       1.482426e-02
      132000       6.710415e-04       2.349947e-05       3.686547e-04       9.105241e-02       3.275837e-03       1.401971e-02
      134000       6.712028e-04       5.854674e-05       3.653588e-04       1.157874e-01       2.683357e-03       1.463110e-02
      136000       4.719270e-04       3.908129e-05       2.455485e-04       8.374307e-02       4.064041e-03       1.471043e-02
      138000       5.741043e-04       4.938039e-05       3.075886e-04       8.828561e-02       3.875177e-03       1.499494e-02
      140000       6.918440e-04       2.777554e-05       3.743911e-04       6.816945e-02       2.473622e-03       1.432491e-02
      142000       5.830905e-04       2.511866e-05       2.965633e-04       6.837007e-02       2.842060e-03       1.457740e-02
      144000       6.009058e-04       4.901698e-05       3.494565e-04       6.631904e-02       3.190264e-03       1.452927e-02
      146000       5.797134e-04       5.136741e-05       3.168460e-04       1.182261e-01       3.122333e-03       1.478948e-02
      148000       6.625040e-04       3.467302e-05       3.786815e-04       5.917683e-02       3.226198e-03       1.425110e-02
      150000       6.215286e-04       7.476602e-05       3.483565e-04       8.370169e-02       2.827448e-03       1.462593e-02
      152000       7.166298e-04       5.028807e-05       3.640256e-04       6.880952e-02       3.491802e-03       1.466417e-02
      154000       5.889058e-04       8.127351e-05       3.253670e-04       7.788115e-02       2.808149e-03       1.494928e-02
      156000       6.518662e-04       1.016738e-04       3.686203e-04       8.018692e-02       3.455101e-03       1.435005e-02
      158000       6.286715e-04       8.069272e-05       3.442676e-04       1.604943e-01       3.667009e-03       1.461883e-02
      160000       7.054535e-04       2.601798e-05       3.727301e-04       1.097853e-01       3.090872e-03       1.467115e-02
      162000       5.295162e-04       6.315495e-05       2.863509e-04       9.103658e-02       3.616604e-03       1.473317e-02
      164000       4.851352e-04       7.833237e-05       2.841668e-04       8.017693e-02       3.549570e-03       1.463908e-02
      166000       6.653741e-04       7.640079e-05       3.662626e-04       9.446184e-02       2.476004e-03       1.479309e-02
      168000       7.802692e-04       5.035840e-05       4.355390e-04       7.569722e-02       3.388283e-03       1.469639e-02
      170000       5.523955e-04       6.930044e-05       2.970968e-04       7.512904e-02       3.139820e-03       1.477541e-02
      172000       4.084715e-04       8.104242e-05       2.165172e-04       6.228693e-02       3.024767e-03       1.499864e-02
      174000       7.320392e-04       5.199581e-05       4.014565e-04       7.428013e-02       3.495822e-03       1.453525e-02
      176000       4.900539e-04       6.225274e-05       2.802508e-04       1.004249e-01       2.734257e-03       1.491301e-02
      178000       4.666360e-04       4.211192e-05       2.426640e-04       7.832812e-02       3.230209e-03       1.475608e-02
      180000       7.047286e-04       6.303129e-05       3.794292e-04       6.607894e-02       3.583719e-03       1.475788e-02
      182000       6.572157e-04       5.311811e-05       3.613424e-04       6.806634e-02       2.987351e-03       1.447468e-02
      184000       7.546940e-04       3.442686e-05       4.312753e-04       1.096294e-01       3.768821e-03       1.448607e-02
      186000       5.876861e-04       6.654709e-05       3.231020e-04       1.706745e-01       3.605232e-03       1.438576e-02
      188000       5.271509e-04       8.252801e-06       2.894957e-04       8.390267e-02       3.131268e-03       1.512641e-02
      190000       5.766805e-04       7.521688e-05       3.096494e-04       7.252635e-02       3.068802e-03       1.480026e-02
      192000       4.749139e-04       1.725053e-05       2.674747e-04       6.341687e-02       2.162686e-03       1.418293e-02
      194000       7.288059e-04       7.846139e-05       4.017162e-04       1.516990e-01       3.052458e-03       1.476765e-02
      196000       6.381024e-04       2.364738e-05       3.250563e-04       7.564822e-02       3.732555e-03       1.438351e-02
      198000       6.807886e-04       8.277930e-05       3.520896e-04       7.565521e-02       2.169174e-03       1.489242e-02
      200000       6.631922e-04       1.812615e-05       3.751863e-04       6.741269e-02       3.979681e-03       1.454831e-02
      202000       5.252901e-04       4.609759e-05       2.986567e-04       1.023040e-01       3.786272e-03       1.477752e-02
      204000       4.570073e-04       6.645009e-05       2.658996e-04       8.732720e-02       2.750241e-03       1.453666e-02
      206000       7.473219e-04       3.147215e-05       3.761556e-04       7.116397e-02       3.050322e-03       1.477412e-02
      208000       5.557824e-04       2.445058e-05       3.086127e-04       7.954898e-02       3.310881e-03       1.488702e-02
      210000       5.530982e-04       3.145489e-05       3.035825e-04       7.473325e-02       3.425840e-03       1.481104e-02
      212000       7.104927e-04       2.658578e-05       3.102660e-04       7.740204e-02       3.152057e-03       1.443714e-02
      214000       6.628444e-04       7.653896e-05       3.639218e-04       8.295017e-02       3.326108e-03       1.484243e-02
      216000       6.120101e-04       4.122630e-05       3.363885e-04       1.442674e-01       2.998640e-03       1.448609e-02
      218000       4.039392e-04       3.187213e-05       2.306336e-04       9.117430e-02       2.186452e-03       1.448827e-02
      220000       5.579117e-04       2.032749e-05       2.823333e-04       9.951535e-02       3.420021e-03       1.456551e-02
      222000       4.866268e-04       3.817403e-05       2.691327e-04       9.325840e-02       2.624704e-03       1.471790e-02
      224000       4.509668e-04       4.154266e-05       2.333074e-04       6.987941e-02       3.359407e-03       1.442370e-02
      226000       6.047060e-04       6.427735e-05       3.435046e-04       7.825764e-02       2.040701e-03       1.498746e-02
      228000       6.034480e-04       2.278676e-05       3.140549e-04       8.442885e-02       3.841668e-03       1.464735e-02
      230000       6.587974e-04       1.386995e-05       3.503664e-04       9.201221e-02       2.942947e-03       1.465388e-02
      232000       4.457973e-04       4.284724e-05       2.564462e-04       8.982551e-02       3.045745e-03       1.469486e-02
      234000       6.063590e-04       4.523817e-05       3.033458e-04       6.745483e-02       3.296322e-03       1.479611e-02
      236000       5.992172e-04       4.272175e-05       3.213743e-04       8.048327e-02       3.683805e-03       1.467314e-02
      238000       6.661388e-04       6.878575e-05       3.517956e-04       1.105071e-01       2.606019e-03       1.454068e-02
      240000       8.062650e-04       4.843888e-05       4.220245e-04       6.865958e-02       1.772913e-03       1.465915e-02
      242000       7.190497e-04       4.800568e-05       3.919175e-04       8.170083e-02       3.462328e-03       1.457641e-02
      244000       7.049091e-04       7.629248e-05       3.971364e-04       8.041809e-02       3.305569e-03       1.512017e-02
      246000       6.193379e-04       2.944982e-05       3.272008e-04       9.378056e-02       3.251020e-03       1.439108e-02
      248000       5.186886e-04       7.535125e-05       2.981849e-04       8.343853e-02       3.464089e-03       1.476761e-02
      250000       6.583561e-04       3.834382e-05       3.627442e-04       6.040809e-02       3.655305e-03       1.439631e-02
      252000       6.508322e-04       6.756395e-05       3.599347e-04       7.131268e-02       3.788495e-03       1.456519e-02
      254000       5.720887e-04       4.529315e-05       2.894564e-04       9.444275e-02       3.196019e-03       1.495916e-02
      256000       6.197056e-04       7.262180e-05       3.310956e-04       7.160302e-02       2.691880e-03       1.474236e-02
      258000       5.376267e-04       5.434267e-05       2.911859e-04       8.384784e-02       3.602949e-03       1.467451e-02
      260000       8.722736e-04       7.864316e-05       4.321548e-04       1.098155e-01       2.954490e-03       1.477600e-02
      262000       5.988717e-04       4.788026e-05       3.103106e-04       5.880730e-02       3.305227e-03       1.467078e-02
      264000       6.598420e-04       2.901282e-05       3.581121e-04       7.600381e-02       1.942691e-03       1.468925e-02
