#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
           0       5.472045e-04       1.681070e-05       3.055158e-04       8.204488e-02       2.428692e-03       1.470535e-02
       10000       5.157848e-04       9.847612e-06       2.892346e-04       8.318577e-02       3.032502e-03       1.471203e-02
       20000       5.524868e-04       1.873745e-05       3.099799e-04       1.263675e-01       2.762770e-03       1.457086e-02
       30000       6.027887e-04       3.277923e-05       3.281271e-04       9.360183e-02       2.712728e-03       1.452334e-02
       40000       5.144411e-04       4.690046e-05       2.911946e-04       9.872231e-02       3.088278e-03       1.468492e-02
       50000       4.481600e-04       2.753297e-05       2.504976e-04       9.077921e-02       2.655628e-03       1.473886e-02
       60000       4.794081e-04       2.154004e-05       2.596837e-04       1.023177e-01       2.975235e-03       1.471234e-02
       70000       5.728587e-04       3.350414e-05       3.204320e-04       8.945884e-02       3.134009e-03       1.464473e-02
       80000       5.452683e-04       1.884299e-05       3.003924e-04       1.359815e-01       2.419592e-03       1.471305e-02
       90000       5.376243e-04       5.286577e-05       2.840608e-04       9.678023e-02       2.512566e-03       1.461482e-02
      100000       4.920537e-04       2.338034e-05       2.623108e-04       1.024618e-01       2.315249e-03       1.469801e-02
      110000       5.685780e-04       2.597620e-05       3.039702e-04       1.249958e-01       2.758381e-03       1.464525e-02
      120000       5.622401e-04       3.482421e-05       2.928001e-04       1.014723e-01       3.318274e-03       1.454972e-02
      130000       5.655586e-04       2.898951e-05       3.151732e-04       8.373880e-02       2.531645e-03       1.450572e-02
      140000       5.303722e-04       4.937859e-05       2.997457e-04       1.163115e-01       3.087517e-03       1.464847e-02
      150000       4.990032e-04       3.124984e-05       2.837727e-04       7.405105e-02       3.294770e-03       1.470137e-02
      160000       6.970264e-04       3.352450e-05       3.698622e-04       9.712905e-02       2.700194e-03       1.454960e-02
      170000       5.067127e-04       4.012374e-05       2.707400e-04       8.819566e-02       2.965271e-03       1.455482e-02
      180000       5.822638e-04       1.956127e-05       3.068692e-04       7.847451e-02       3.039668e-03       1.457921e-02
      190000       5.804460e-04       4.002923e-05       3.179348e-04       7.072558e-02       2.909449e-03       1.464712e-02
      200000       5.031531e-04       6.181466e-05       2.797160e-04       7.288822e-02       2.964121e-03       1.452193e-02
      210000       4.851511e-04       9.899758e-06       2.638557e-04       1.604736e-01       2.520247e-03       1.464730e-02
      220000       5.636653e-04       2.565244e-05       3.034578e-04       1.138583e-01       2.832513e-03       1.439872e-02
      230000       5.062996e-04       3.911204e-05       2.854827e-04       1.212282e-01       3.193449e-03       1.470533e-02
      240000       4.983552e-04       2.416946e-05       2.710165e-04       1.053335e-01       3.343958e-03       1.474080e-02
      250000       4.153227e-04       7.397732e-06       2.314313e-04       1.308990e-01       2.975471e-03       1.457099e-02
      260000       5.306563e-04       3.426810e-05       2.776816e-04       1.412651e-01       2.902664e-03       1.453097e-02
      270000       5.495760e-04       2.272588e-05       3.106641e-04       1.359053e-01       3.130063e-03       1.474825e-02
      280000       5.726649e-04       3.279191e-05       3.057844e-04       1.059802e-01       3.196193e-03       1.457921e-02
      290000       6.076674e-04       2.709119e-05       3.173671e-04       1.194809e-01       2.257562e-03       1.449203e-02
      300000       5.908788e-04       2.280762e-05       3.174989e-04       7.731416e-02       2.855870e-03       1.457797e-02
      310000       5.841349e-04       1.856879e-05       3.067545e-04       1.009230e-01       2.553721e-03       1.466075e-02
      320000       4.944094e-04       1.890911e-05       2.820870e-04       1.569275e-01       2.939477e-03       1.480387e-02
      330000       5.776800e-04       2.645165e-05       3.304799e-04       1.552351e-01       2.383415e-03       1.468804e-02
      340000       6.050418e-04       1.768416e-05       3.420765e-04       7.976441e-02       2.740536e-03       1.474091e-02
      350000       5.028776e-04       3.645187e-05       2.758781e-04       8.617235e-02       2.129802e-03       1.467741e-02
      360000       5.292524e-04       2.036093e-05       2.953706e-04       1.046924e-01       3.332296e-03       1.466737e-02
      370000       6.042482e-04       3.363188e-05       3.359598e-04       8.495778e-02       2.950942e-03       1.458524e-02
      380000       5.811359e-04       4.340587e-05       3.338182e-04       7.354912e-02       3.198527e-03       1.448417e-02
      390000       4.853322e-04       3.321556e-05       2.684743e-04       1.211516e-01       3.278853e-03       1.462929e-02
      400000       5.422156e-04       3.632660e-05       2.964163e-04       1.033079e-01       2.622370e-03       1.463515e-02
      410000       5.142128e-04       1.895040e-05       2.948888e-04       1.633170e-01       3.457975e-03       1.456381e-02
      420000       4.968509e-04       3.995485e-05       2.669777e-04       1.117908e-01       2.208172e-03       1.479241e-02
      430000       4.969931e-04       2.303145e-05       2.687082e-04       8.445091e-02       2.440738e-03       1.463393e-02
      440000       6.314842e-04       3.097598e-05       3.520764e-04       8.632466e-02       2.709900e-03       1.457852e-02
      450000       5.310047e-04       3.876516e-05       2.849039e-04       8.081932e-02       2.978241e-03       1.461788e-02
      460000       5.207619e-04       3.810850e-05       2.856721e-04       9.760826e-02       2.403045e-03       1.459615e-02
      470000       6.194726e-04       2.271289e-05       3.260095e-04       1.298647e-01       2.801761e-03       1.466219e-02
      480000       5.251017e-04       2.698111e-05       2.942953e-04       1.093126e-01       3.426406e-03       1.458472e-02
      490000       4.209571e-04       3.149095e-05       2.311310e-04       8.706052e-02       2.061973e-03       1.489161e-02
      500000       6.446672e-04       1.250711e-05       3.020941e-04       8.039868e-02       2.770027e-03       1.455887e-02
      510000       5.785299e-04       3.273550e-05       3.136250e-04       8.067542e-02       2.656714e-03       1.450619e-02
      520000       5.826468e-04       2.710519e-05       3.334080e-04       1.114722e-01       3.077850e-03       1.464225e-02
      530000       5.466994e-04       2.769119e-05       3.022228e-04       8.587593e-02       3.202167e-03       1.461158e-02
      540000       5.130446e-04       3.945262e-05       2.769061e-04       7.523528e-02       3.045762e-03       1.474772e-02
      550000       4.832302e-04       1.405775e-05       2.718562e-04       1.271578e-01       1.947956e-03       1.476540e-02
      560000       6.185164e-04       2.379139e-05       3.520057e-04       9.392945e-02       2.712630e-03       1.472336e-02
      570000       5.981466e-04       2.699119e-05       3.379228e-04       1.051463e-01       2.185119e-03       1.483372e-02
      580000       5.219496e-04       4.552729e-05       3.018900e-04       8.787943e-02       3.136609e-03       1.450079e-02
      590000       5.731013e-04       2.696640e-05       3.180598e-04       1.516031e-01       3.535230e-03       1.481804e-02
      600000       5.741377e-04       2.701613e-05       3.102344e-04       1.225939e-01       2.706283e-03       1.453580e-02
      610000       5.584473e-04       2.232985e-05       3.097825e-04       1.033076e-01       2.123097e-03       1.462923e-02
      620000       5.471355e-04       3.186170e-05       2.952621e-04       1.200236e-01       2.838463e-03       1.464189e-02
      630000       5.685513e-04       3.321703e-05       3.157473e-04       1.046224e-01       2.548469e-03       1.471480e-02
      640000       4.540968e-04       3.281345e-05       2.613752e-04       9.965312e-02       2.962295e-03       1.463391e-02
      650000       4.591432e-04       3.002050e-05       2.557115e-04       7.335360e-02       3.157347e-03       1.462550e-02
      660000       5.458649e-04       1.640461e-05       2.997230e-04       1.018833e-01       2.779034e-03       1.460116e-02
      670000       5.667464e-04       3.600646e-05       3.064193e-04       8.254095e-02       2.680664e-03       1.458207e-02
      680000       5.838664e-04       2.643481e-05       3.278840e-04       9.616896e-02       3.123703e-03       1.460522e-02
      690000       5.032518e-04       3.903238e-05       2.788418e-04       8.543866e-02       2.540728e-03       1.471861e-02
      700000       5.669665e-04       2.607529e-05       2.994615e-04       1.230888e-01       3.351609e-03       1.469341e-02
      710000       5.237753e-04       1.505904e-05       2.997275e-04       9.989913e-02       1.715294e-03       1.468210e-02
      720000       5.046194e-04       1.835033e-05       2.683688e-04       1.429980e-01       3.246163e-03       1.479652e-02
      730000       6.022479e-04       2.760084e-05       3.384677e-04       9.356176e-02       1.877465e-03       1.476955e-02
      740000       5.884528e-04       3.415710e-05       3.247416e-04       1.429508e-01       2.534254e-03       1.453735e-02
      750000       6.203365e-04       2.648316e-05       3.304196e-04       9.964932e-02       2.403947e-03       1.461993e-02
      760000       5.117990e-04       2.274861e-05       2.919311e-04       1.078523e-01       2.742640e-03       1.442780e-02
      770000       6.014292e-04       2.323891e-05       3.287025e-04       1.358841e-01       3.004645e-03       1.453844e-02
      780000       5.662317e-04       2.215352e-05       3.012091e-04       8.300501e-02       3.071417e-03       1.469043e-02
      790000       5.615705e-04       3.553218e-05       3.200275e-04       1.105373e-01       2.984813e-03       1.466375e-02
      800000       5.964974e-04       3.564746e-05       3.202276e-04       9.909948e-02       2.789834e-03       1.471085e-02
      810000       5.887063e-04       2.341355e-05       3.225706e-04       8.459634e-02       3.186985e-03       1.449256e-02
      820000       5.797357e-04       3.824008e-05       3.250457e-04       8.550658e-02       2.767122e-03       1.467875e-02
      830000       5.335103e-04       4.078223e-05       2.905097e-04       1.209247e-01       3.030480e-03       1.473336e-02
      840000       5.823478e-04       2.917223e-05       3.116329e-04       1.112615e-01       3.094371e-03       1.465781e-02
      850000       6.151782e-04       4.154898e-05       3.461745e-04       1.279726e-01       2.337820e-03       1.461432e-02
      860000       5.474196e-04       2.728299e-05       3.144321e-04       9.473126e-02       2.316739e-03       1.472605e-02
      870000       5.129845e-04       1.131158e-05       2.861341e-04       8.883585e-02       3.630543e-03       1.456637e-02
      880000       5.650469e-04       8.037632e-06       2.914991e-04       9.581938e-02       2.793454e-03       1.463878e-02
      890000       5.916811e-04       2.548196e-05       3.354241e-04       1.457798e-01       3.037976e-03       1.457226e-02
      900000       5.773610e-04       2.440814e-05       2.896899e-04       1.422548e-01       3.090444e-03       1.479179e-02
      910000       5.690771e-04       3.866756e-05       3.070666e-04       1.027464e-01       2.672135e-03       1.467733e-02
      920000       5.880086e-04       3.133067e-05       3.136602e-04       1.386193e-01       3.074743e-03       1.461007e-02
      930000       5.609130e-04       2.360380e-05       3.031004e-04       8.265048e-02       3.214191e-03       1.447203e-02
      940000       4.904657e-04       1.243972e-05       2.769455e-04       1.377966e-01       3.464453e-03       1.465967e-02
      950000       5.846182e-04       2.146022e-05       3.236987e-04       1.464213e-01       2.899540e-03       1.468088e-02
      960000       5.972533e-04       3.025470e-05       2.981757e-04       7.713782e-02       2.392955e-03       1.454288e-02
      970000       5.884221e-04       3.809797e-05       3.014913e-04       1.427421e-01       2.265766e-03       1.466563e-02
      980000       5.708904e-04       5.217183e-05       3.276412e-04       7.272639e-02       2.494664e-03       1.464748e-02
      990000       5.979831e-04       3.071243e-05       3.137995e-04       1.478663e-01       2.368489e-03       1.462133e-02
     1000000       5.363354e-04       3.089101e-05       2.835939e-04       1.001151e-01       1.969193e-03       1.475071e-02
