#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
           0       1.160120e-01       1.619821e-17       4.464980e-02       2.949334e-02       1.508626e-02       2.161947e-02
           0       1.157394e-01       2.364277e-17       4.542886e-02       3.407812e-02       1.178403e-02       2.009494e-02
        2000       9.856735e-02       5.523499e-04       3.600797e-02       9.343525e-02       9.440342e-03       4.041470e-02
        4000       9.947168e-02       3.028522e-04       3.638469e-02       2.766139e-01       1.089899e-02       4.017282e-02
        6000       9.980461e-02       1.050419e-04       3.666575e-02       1.650228e-01       1.110021e-02       3.919374e-02
        8000       9.796442e-02       4.096185e-04       3.613139e-02       1.151587e-01       1.173393e-02       3.891962e-02
       10000       9.976202e-02       1.454055e-04       3.677337e-02       1.493287e-01       9.505331e-03       4.070048e-02
       12000       1.004651e-01       2.355216e-04       3.700821e-02       1.828088e-01       1.011729e-02       4.076221e-02
       14000       1.005123e-01       2.586386e-04       3.676229e-02       2.130271e-01       1.278201e-02       4.104075e-02
       16000       1.000342e-01       5.372601e-04       3.686526e-02       1.505198e-01       1.129823e-02       3.862252e-02
       18000       9.937295e-02       7.307483e-05       3.665359e-02       1.469597e-01       9.999761e-03       4.047626e-02
       20000       9.982380e-02       1.924115e-04       3.679973e-02       1.328750e-01       9.441508e-03       3.877817e-02
       22000       9.775618e-02       2.227708e-04       3.615659e-02       2.567852e-01       1.174958e-02       3.951091e-02
       24000       9.872085e-02       5.141060e-04       3.599090e-02       1.180927e-01       1.007875e-02       3.876594e-02
       26000       9.992723e-02       1.668645e-04       3.639974e-02       1.912028e-01       1.442159e-02       4.074431e-02
       28000       9.886646e-02       3.832386e-04       3.601491e-02       2.455288e-01       1.161168e-02       3.992909e-02
       30000       1.030101e-01       4.431613e-04       3.735877e-02       1.513053e-01       8.886846e-03       4.026917e-02
       32000       1.002821e-01       1.638831e-04       3.681832e-02       1.438020e-01       1.184603e-02       3.838467e-02
       34000       9.849569e-02       6.966897e-05       3.661386e-02       1.618893e-01       1.108776e-02       3.939362e-02
       36000       1.009938e-01       2.050449e-04       3.705949e-02       1.252467e-01       1.291308e-02       3.919272e-02
