#step enthalpy vol
0 -738813.54971755039878 45413.895640553433623
1000 -738867.34938926855102 45413.895640553433623
2000 -738840.17371162283234 45413.895640553433623
3000 -738857.45155223389156 45413.895640553433623
4000 -738830.06078229949344 45413.895640553433623
5000 -738862.70015667518601 45413.895640553433623
6000 -738887.0611639226554 45413.895640553433623
7000 -738876.8152254098095 45413.895640553433623
8000 -738884.6720909147989 45413.895640553433623
9000 -738880.71512137539685 45413.895640553433623
10000 -738871.04019401909318 45413.895640553433623
11000 -738849.3848316752119 45413.895640553433623
12000 -738841.23676416487433 45413.895640553433623
13000 -738848.9132464074064 45413.895640553433623
14000 -738879.02918241987936 45413.895640553433623
15000 -738802.44928544666618 45413.895640553433623
16000 -738850.49074767157435 45413.895640553433623
17000 -738816.78666371048894 45413.895640553433623
18000 -738843.25856280594599 45413.895640553433623
19000 -738809.61604950146284 45413.895640553433623
20000 -738878.66984281328041 45413.895640553433623
21000 -738853.54480474290904 45413.895640553433623
22000 -738858.29679057840258 45413.895640553433623
23000 -738846.00554760894738 45413.895640553433623
24000 -738856.22824374854099 45413.895640553433623
25000 -738887.22320377675351 45413.895640553433623
26000 -738850.88516317703761 45413.895640553433623
27000 -738808.30419632932171 45413.895640553433623
28000 -738834.08772542281076 45413.895640553433623
29000 -738864.71331277862191 45413.895640553433623
30000 -738843.9266264711041 45413.895640553433623
31000 -738841.80586130439769 45413.895640553433623
32000 -738846.11698870093096 45413.895640553433623
33000 -738864.44210808677599 45413.895640553433623
34000 -738840.33522475429345 45413.895640553433623
35000 -738861.31107723014429 45413.895640553433623
36000 -738872.03494636679534 45413.895640553433623
37000 -738864.85032955743372 45413.895640553433623
38000 -738871.89723237405997 45413.895640553433623
39000 -738831.5899626534665 45413.895640553433623
40000 -738827.54294371756259 45413.895640553433623
41000 -738840.22910551843233 45413.895640553433623
42000 -738834.52088261360768 45413.895640553433623
43000 -738854.14432736951858 45413.895640553433623
44000 -738878.36433242540807 45413.895640553433623
45000 -738934.27060353546403 45413.895640553433623
46000 -738844.40547834220342 45413.895640553433623
47000 -738883.6614194822032 45413.895640553433623
48000 -738871.41108350967988 45413.895640553433623
49000 -738867.89949214702938 45413.895640553433623
50000 -738832.88615414581727 45413.895640553433623
51000 -738886.51368571468629 45413.895640553433623
