#step enthalpy vol
0 -2487805.0100958771072 154456.55621799331857
1000 -2487788.7856170716695 154456.55621799331857
2000 -2487799.8305019852705 154456.55621799331857
3000 -2487845.1749187638052 154456.55621799331857
4000 -2487777.3969311011024 154456.55621799331857
5000 -2487823.9615863030776 154456.55621799331857
6000 -2487817.9660604121163 154456.55621799331857
7000 -2487751.8302283925004 154456.55621799331857
8000 -2487768.2156183635816 154456.55621799331857
9000 -2487819.7739727222361 154456.55621799331857
10000 -2487733.6555544552393 154456.55621799331857
11000 -2487761.0599414044991 154456.55621799331857
12000 -2487765.8500710050575 154456.55621799331857
13000 -2487809.9895104770549 154456.55621799331857
14000 -2487827.8273459360935 154456.55621799331857
15000 -2487794.3180660540238 154456.55621799331857
16000 -2487822.2646958692931 154456.55621799331857
17000 -2487775.9777596709318 154456.55621799331857
18000 -2487785.6299784160219 154456.55621799331857
19000 -2487784.1181711219251 154456.55621799331857
20000 -2487779.1877758982591 154456.55621799331857
21000 -2487840.7822903185152 154456.55621799331857
22000 -2487738.724104993511 154456.55621799331857
23000 -2487760.501991963014 154456.55621799331857
24000 -2487858.2786052343436 154456.55621799331857
25000 -2487692.3867018967867 154456.55621799331857
26000 -2487778.596130578313 154456.55621799331857
27000 -2487758.2680248469114 154456.55621799331857
28000 -2487870.1651514018886 154456.55621799331857
29000 -2487795.2001131977886 154456.55621799331857
30000 -2487800.5505450740457 154456.55621799331857
31000 -2487796.6906249215826 154456.55621799331857
32000 -2487794.3977076313458 154456.55621799331857
33000 -2487780.7498598629609 154456.55621799331857
34000 -2487763.1920934920199 154456.55621799331857
35000 -2487750.7885737195611 154456.55621799331857
36000 -2487751.4097839421593 154456.55621799331857
37000 -2487734.9591088332236 154456.55621799331857
38000 -2487823.3796361936256 154456.55621799331857
39000 -2487803.410593137145 154456.55621799331857
40000 -2487803.3663099030964 154456.55621799331857
41000 -2487832.5016449708492 154456.55621799331857
42000 -2487812.680068383459 154456.55621799331857
43000 -2487767.5698450561613 154456.55621799331857
44000 -2487785.0946422917768 154456.55621799331857
45000 -2487771.910693263635 154456.55621799331857
46000 -2487794.6313612302765 154456.55621799331857
47000 -2487797.9945513959974 154456.55621799331857
48000 -2487805.6920587657951 154456.55621799331857
49000 -2487778.7901991079561 154456.55621799331857
50000 -2487825.0618488127366 154456.55621799331857
51000 -2487834.359995258972 154456.55621799331857
52000 -2487828.6990314512514 154456.55621799331857
53000 -2487738.0939947175793 154456.55621799331857
54000 -2487811.7844442152418 154456.55621799331857
55000 -2487845.2779232300818 154456.55621799331857
56000 -2487802.7213063715026 154456.55621799331857
57000 -2487856.6649662461132 154456.55621799331857
58000 -2487813.4832991925068 154456.55621799331857
59000 -2487808.9273672904819 154456.55621799331857
60000 -2487826.788442319259 154456.55621799331857
61000 -2487747.9749637041241 154456.55621799331857
62000 -2487800.6370501997881 154456.55621799331857
63000 -2487744.0370010784827 154456.55621799331857
64000 -2487790.0572722135112 154456.55621799331857
65000 -2487830.9192630513571 154456.55621799331857
66000 -2487838.5796393989585 154456.55621799331857
67000 -2487809.2783204289153 154456.55621799331857
68000 -2487772.2774236998521 154456.55621799331857
69000 -2487753.4028681861237 154456.55621799331857
