#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
           0       5.472045e-04       1.681070e-05       3.055158e-04       8.204488e-02       2.428692e-03       1.470535e-02
       10000       5.909521e-04       1.695741e-05       3.252651e-04       9.106918e-02       2.543064e-03       1.447868e-02
       20000       5.260922e-04       2.876781e-05       2.861226e-04       1.122909e-01       2.313755e-03       1.471565e-02
       30000       6.426347e-04       3.347203e-05       3.309083e-04       9.265391e-02       3.049916e-03       1.466580e-02
       40000       5.819250e-04       4.840411e-05       3.185691e-04       1.439825e-01       3.161223e-03       1.468022e-02
       50000       5.584338e-04       3.557479e-05       3.167536e-04       7.876807e-02       3.467669e-03       1.444730e-02
       60000       5.461636e-04       1.516009e-05       3.153133e-04       1.213739e-01       2.568861e-03       1.468506e-02
       70000       5.946009e-04       1.852686e-05       3.136618e-04       1.085060e-01       2.869463e-03       1.462929e-02
       80000       5.088678e-04       1.231127e-05       2.824465e-04       8.157006e-02       3.004454e-03       1.446735e-02
       90000       5.846181e-04       2.264405e-05       3.077447e-04       9.763291e-02       3.311076e-03       1.459499e-02
      100000       6.038931e-04       2.331643e-05       3.267590e-04       8.245009e-02       2.793541e-03       1.448803e-02
      110000       4.917118e-04       2.977612e-05       2.753423e-04       1.001641e-01       2.746296e-03       1.477353e-02
      120000       5.971537e-04       2.049255e-05       3.180478e-04       1.253945e-01       2.526943e-03       1.453017e-02
      130000       5.608340e-04       2.759334e-05       3.102530e-04       1.374218e-01       2.296139e-03       1.452811e-02
      140000       5.617342e-04       2.562000e-05       2.815449e-04       7.021172e-02       2.229674e-03       1.453372e-02
      150000       5.507275e-04       3.333835e-05       3.072702e-04       8.745701e-02       3.374569e-03       1.468505e-02
      160000       5.437748e-04       3.921327e-05       3.101594e-04       8.251368e-02       2.614576e-03       1.465447e-02
      170000       6.013342e-04       2.918413e-05       3.261063e-04       7.556768e-02       2.272349e-03       1.461007e-02
      180000       6.434050e-04       4.474730e-05       3.551378e-04       8.547873e-02       2.766881e-03       1.457989e-02
      190000       5.886217e-04       1.322399e-05       3.010992e-04       1.469904e-01       2.931907e-03       1.471822e-02
      200000       5.739227e-04       1.398956e-05       3.320822e-04       7.536417e-02       1.253802e-03       1.458311e-02
      210000       6.296988e-04       3.238849e-05       3.506426e-04       8.489058e-02       3.182658e-03       1.461439e-02
      220000       5.337144e-04       1.960467e-05       2.818528e-04       1.012458e-01       3.101895e-03       1.470514e-02
      230000       5.398096e-04       3.273197e-05       2.900983e-04       1.648543e-01       1.657992e-03       1.476009e-02
      240000       6.128441e-04       2.233506e-05       3.213395e-04       1.167653e-01       2.516992e-03       1.466692e-02
      250000       4.490589e-04       5.066379e-05       2.575070e-04       9.974935e-02       3.207694e-03       1.485350e-02
      260000       5.161435e-04       6.055864e-05       2.877960e-04       6.731822e-02       2.700172e-03       1.452231e-02
      270000       5.827109e-04       2.417750e-05       3.172161e-04       1.755447e-01       3.399391e-03       1.453723e-02
      280000       5.242148e-04       2.101809e-05       2.957272e-04       9.583642e-02       3.035293e-03       1.461750e-02
      290000       5.868691e-04       2.484831e-05       3.227017e-04       1.091919e-01       3.002424e-03       1.471465e-02
      300000       5.172264e-04       1.275368e-05       2.872279e-04       1.231529e-01       2.363795e-03       1.449718e-02
      310000       4.506689e-04       2.093094e-05       2.493762e-04       8.221984e-02       2.866565e-03       1.462659e-02
