#step enthalpy vol
0 -738812.56576940533705 45413.895640553433623
10000 -738856.7364609997021 45413.895640553433623
20000 -738835.62430840078741 45413.895640553433623
30000 -738819.97387071268167 45413.895640553433623
40000 -738858.09300052258186 45413.895640553433623
50000 -738809.4929255079478 45413.895640553433623
60000 -738835.90571811678819 45413.895640553433623
70000 -738854.48265847552102 45413.895640553433623
80000 -738846.52177667804062 45413.895640553433623
90000 -738786.06993019639049 45413.895640553433623
100000 -738865.58306709397584 45413.895640553433623
110000 -738854.06159407622181 45413.895640553433623
120000 -738829.95557392842602 45413.895640553433623
130000 -738845.46665612363722 45413.895640553433623
140000 -738814.58649064903148 45413.895640553433623
150000 -738844.6620118659921 45413.895640553433623
160000 -738865.66856528399512 45413.895640553433623
170000 -738851.62400021695066 45413.895640553433623
180000 -738893.90321284823585 45413.895640553433623
190000 -738860.33344472013414 45413.895640553433623
200000 -738837.18233867257368 45413.895640553433623
210000 -738782.39059503620956 45413.895640553433623
220000 -738833.72156528756022 45413.895640553433623
230000 -738876.50108264805749 45413.895640553433623
240000 -738838.23766357125714 45413.895640553433623
250000 -738872.90841503127012 45413.895640553433623
260000 -738893.93729005753994 45413.895640553433623
270000 -738873.26562608755194 45413.895640553433623
280000 -738864.01358807692304 45413.895640553433623
290000 -738857.05440939206164 45413.895640553433623
300000 -738830.75164662511088 45413.895640553433623
310000 -738866.87255072291009 45413.895640553433623
320000 -738866.77486765210051 45413.895640553433623
330000 -738814.49623702419922 45413.895640553433623
340000 -738864.29317801259458 45413.895640553433623
350000 -738841.3237714539282 45413.895640553433623
360000 -738878.26866695843637 45413.895640553433623
370000 -738897.51604515709914 45413.895640553433623
380000 -738841.87894687685184 45413.895640553433623
390000 -738852.85702451888938 45413.895640553433623
400000 -738875.88911395869218 45413.895640553433623
410000 -738822.9399239559425 45413.895640553433623
420000 -738860.06802245310973 45413.895640553433623
430000 -738822.81853450776543 45413.895640553433623
440000 -738848.17136081983335 45413.895640553433623
450000 -738865.29401375469752 45413.895640553433623
460000 -738856.77508168690838 45413.895640553433623
470000 -738855.38037806062493 45413.895640553433623
480000 -738840.49998982308898 45413.895640553433623
490000 -738861.1862786738202 45413.895640553433623
500000 -738816.02049340354279 45413.895640553433623
510000 -738846.20622601395007 45413.895640553433623
520000 -738797.08355340140406 45413.895640553433623
530000 -738878.14448592800181 45413.895640553433623
540000 -738875.1077488551382 45413.895640553433623
550000 -738865.01026081293821 45413.895640553433623
560000 -738859.07102640660014 45413.895640553433623
570000 -738881.40573407884222 45413.895640553433623
