#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
      120000       6.969521e-03       2.332280e-04       3.412440e-03       5.307610e-02       3.329344e-03       1.654672e-02
      122000       7.171099e-03       1.428024e-04       3.460832e-03       4.320317e-02       4.173595e-03       1.616343e-02
      124000       6.967487e-03       1.484778e-04       3.376028e-03       4.157931e-02       4.037013e-03       1.635966e-02
      126000       6.787712e-03       1.607887e-04       3.265048e-03       6.696013e-02       4.709178e-03       1.641220e-02
      128000       6.769873e-03       2.493242e-04       3.289612e-03       4.553954e-02       4.015180e-03       1.600827e-02
      130000       6.868554e-03       1.156254e-04       3.360048e-03       4.506049e-02       4.394527e-03       1.572208e-02
      132000       6.879521e-03       1.178185e-04       3.404067e-03       5.215517e-02       4.845913e-03       1.633746e-02
      134000       7.066777e-03       1.224939e-04       3.402279e-03       5.248693e-02       3.143023e-03       1.557126e-02
      136000       7.190403e-03       8.485363e-05       3.429674e-03       6.098514e-02       4.529727e-03       1.577753e-02
      138000       6.773150e-03       5.794138e-05       3.272812e-03       5.242896e-02       5.003058e-03       1.621121e-02
      140000       6.859318e-03       2.677837e-04       3.343016e-03       5.962972e-02       4.917669e-03       1.623724e-02
      142000       7.234723e-03       7.490310e-05       3.526356e-03       4.393688e-02       3.765965e-03       1.582608e-02
      144000       7.174785e-03       1.164807e-04       3.441931e-03       5.119839e-02       3.930191e-03       1.641312e-02
      146000       7.147865e-03       2.201671e-04       3.472055e-03       4.853711e-02       4.490107e-03       1.571294e-02
      148000       6.985292e-03       1.593766e-04       3.424720e-03       5.380242e-02       4.068388e-03       1.594816e-02
      150000       6.839110e-03       9.933976e-05       3.333766e-03       7.909719e-02       3.709257e-03       1.577246e-02
      152000       7.062198e-03       1.145953e-04       3.362600e-03       4.321872e-02       3.531403e-03       1.601693e-02
      154000       6.966057e-03       1.658409e-04       3.378582e-03       4.489204e-02       3.637404e-03       1.620685e-02
      156000       6.842357e-03       3.505568e-05       3.345410e-03       4.530825e-02       3.298004e-03       1.558020e-02
      158000       6.958409e-03       1.692565e-04       3.342648e-03       8.219973e-02       4.568458e-03       1.598565e-02
      160000       6.931719e-03       1.930730e-04       3.314469e-03       4.386249e-02       5.502297e-03       1.641454e-02
      162000       6.794319e-03       1.127635e-04       3.331227e-03       5.320033e-02       3.965399e-03       1.606436e-02
      164000       7.306747e-03       2.249907e-04       3.484217e-03       5.795321e-02       5.519694e-03       1.663296e-02
      166000       6.831036e-03       1.028855e-04       3.286557e-03       4.343085e-02       4.109843e-03       1.659247e-02
      168000       6.772649e-03       1.988584e-04       3.347697e-03       4.109255e-02       5.649069e-03       1.652703e-02
      170000       7.232878e-03       1.969191e-04       3.475428e-03       5.108261e-02       3.983074e-03       1.620598e-02
      172000       7.185150e-03       2.482311e-04       3.475194e-03       4.705042e-02       3.009532e-03       1.589049e-02
      174000       6.980435e-03       2.144199e-04       3.344416e-03       3.862377e-02       3.353454e-03       1.603277e-02
      176000       6.934085e-03       1.575100e-04       3.373739e-03       5.748189e-02       4.028570e-03       1.564480e-02
      178000       7.101586e-03       1.335603e-04       3.407278e-03       4.361361e-02       4.265772e-03       1.573469e-02
      180000       7.052508e-03       1.652112e-04       3.419838e-03       4.720599e-02       4.784836e-03       1.604109e-02
      182000       7.200025e-03       1.335337e-04       3.510989e-03       4.656366e-02       4.078722e-03       1.656261e-02
      184000       7.220404e-03       4.937537e-05       3.472996e-03       4.691542e-02       4.377380e-03       1.589725e-02
      186000       6.766530e-03       2.483621e-04       3.285271e-03       4.507977e-02       4.913360e-03       1.639871e-02
      188000       6.633421e-03       9.690036e-05       3.254383e-03       3.652324e-02       4.573992e-03       1.610079e-02
      190000       6.547533e-03       1.206905e-04       3.320144e-03       5.850971e-02       5.396787e-03       1.713432e-02
      192000       6.816937e-03       2.635009e-04       3.373990e-03       6.222459e-02       3.945085e-03       1.611994e-02
      194000       6.822883e-03       1.449082e-04       3.401496e-03       5.756431e-02       4.496865e-03       1.614907e-02
      196000       6.739650e-03       1.430353e-04       3.298252e-03       4.555485e-02       5.497323e-03       1.584074e-02
      198000       6.793430e-03       2.406106e-04       3.328940e-03       6.592765e-02       4.707194e-03       1.643189e-02
      200000       6.960745e-03       1.333620e-04       3.393111e-03       6.123981e-02       4.575142e-03       1.567988e-02
      202000       6.926678e-03       1.528703e-04       3.382413e-03       4.465675e-02       4.620429e-03       1.601501e-02
      204000       7.015942e-03       6.369524e-05       3.425408e-03       6.307584e-02       4.903856e-03       1.583451e-02
      206000       7.114178e-03       9.701388e-05       3.381085e-03       4.739405e-02       4.941156e-03       1.578127e-02
      208000       6.938286e-03       3.909488e-04       3.318930e-03       4.020627e-02       3.368286e-03       1.612427e-02
      210000       6.800945e-03       8.940440e-05       3.238442e-03       4.639189e-02       4.571013e-03       1.637842e-02
      212000       6.925636e-03       1.036273e-04       3.450073e-03       5.169774e-02       4.463523e-03       1.649982e-02
      214000       6.745132e-03       1.929222e-04       3.321791e-03       4.395484e-02       4.565727e-03       1.619764e-02
      216000       6.975455e-03       1.570599e-04       3.290316e-03       7.081100e-02       3.879031e-03       1.558937e-02
      218000       7.065902e-03       2.055500e-04       3.373519e-03       5.740580e-02       3.961777e-03       1.617963e-02
