#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
      108000       4.639414e-04       9.298758e-05       2.809998e-04       5.495690e-02       4.030336e-03       1.568363e-02
      110000       1.050290e-03       1.722901e-04       6.366229e-04       3.745401e-02       5.270756e-03       1.469323e-02
      112000       1.084766e-03       1.320668e-04       5.623226e-04       5.603380e-02       3.915584e-03       1.430856e-02
      114000       1.326734e-03       1.742769e-04       7.056067e-04       6.646158e-02       4.906583e-03       1.607447e-02
      116000       8.601107e-04       1.409258e-04       4.607437e-04       4.417290e-02       3.788732e-03       1.610837e-02
      118000       9.905900e-04       2.274534e-04       5.237085e-04       4.142805e-02       4.130079e-03       1.542388e-02
      120000       1.129228e-03       2.315416e-04       5.991815e-04       4.523767e-02       4.044340e-03       1.489485e-02
      122000       6.137010e-04       9.949137e-05       3.520758e-04       7.208682e-02       3.940615e-03       1.484373e-02
      124000       8.832896e-04       1.715139e-04       4.617770e-04       5.411561e-02       4.744264e-03       1.555742e-02
      126000       5.189328e-04       7.677985e-05       2.992021e-04       5.617404e-02       1.942433e-03       1.601524e-02
      128000       1.049966e-03       3.034204e-04       4.965977e-04       6.440604e-02       4.939863e-03       1.678153e-02
      130000       7.598278e-04       2.568759e-04       4.296142e-04       5.067362e-02       4.920634e-03       1.475401e-02
      132000       1.017362e-03       9.018450e-05       4.891122e-04       8.832892e-02       4.585409e-03       1.693778e-02
      134000       9.664255e-04       1.252187e-04       5.053281e-04       5.485655e-02       5.365477e-03       1.514308e-02
      136000       8.771629e-04       2.760567e-04       5.149163e-04       4.701227e-02       5.281583e-03       1.544715e-02
      138000       6.722982e-04       1.112844e-04       4.233659e-04       3.855366e-02       5.454158e-03       1.529550e-02
      140000       1.530921e-03       8.056466e-05       7.482656e-04       5.084404e-02       4.063619e-03       1.556787e-02
      142000       8.999126e-04       1.324707e-04       5.116793e-04       4.866758e-02       3.653083e-03       1.538143e-02
      144000       4.733072e-04       1.165461e-04       2.661947e-04       4.796621e-02       3.631813e-03       1.536761e-02
      146000       7.693607e-04       3.104471e-04       4.536652e-04       5.950977e-02       4.452017e-03       1.518608e-02
      148000       9.508368e-04       1.483855e-04       5.519556e-04       5.963004e-02       4.046578e-03       1.511377e-02
      150000       7.733000e-04       1.121338e-04       4.758886e-04       7.363197e-02       4.285648e-03       1.540411e-02
      152000       7.140057e-04       1.647082e-04       4.519798e-04       7.554786e-02       3.113453e-03       1.561773e-02
      154000       5.429974e-04       1.985094e-04       3.993258e-04       4.740239e-02       4.317475e-03       1.528296e-02
      156000       1.363972e-03       8.725440e-05       6.465951e-04       5.663736e-02       5.390807e-03       1.517336e-02
      158000       4.757262e-04       2.246885e-04       3.330143e-04       5.101648e-02       4.705670e-03       1.484713e-02
      160000       7.740816e-04       1.317330e-04       4.260759e-04       5.753014e-02       4.414404e-03       1.462088e-02
      162000       6.363979e-04       1.486124e-04       3.768873e-04       5.126181e-02       5.351292e-03       1.537711e-02
      164000       6.186381e-04       1.532208e-04       3.862464e-04       7.077514e-02       3.561831e-03       1.565774e-02
