#step enthalpy vol
1240000 -738880.88445210375357 45413.895640553433623
1250000 -738870.18426716490649 45413.895640553433623
1260000 -738870.47235059202649 45413.895640553433623
1270000 -738859.18367380497511 45413.895640553433623
1280000 -738909.38123807485681 45413.895640553433623
1290000 -738865.65824483404867 45413.895640553433623
1300000 -738833.8218997012591 45413.895640553433623
1310000 -738888.15698595927097 45413.895640553433623
1320000 -738855.67732593603432 45413.895640553433623
1330000 -738854.18888642522506 45413.895640553433623
1340000 -738841.54827208386268 45413.895640553433623
1350000 -738822.32680534303654 45413.895640553433623
1360000 -738847.99659035506193 45413.895640553433623
1370000 -738861.10367043165024 45413.895640553433623
1380000 -738866.29262254852802 45413.895640553433623
1390000 -738849.29637585184537 45413.895640553433623
1400000 -738872.58559048234019 45413.895640553433623
1410000 -738861.54667213803623 45413.895640553433623
1420000 -738812.41022529359907 45413.895640553433623
1430000 -738838.44893740362022 45413.895640553433623
1440000 -738873.9090041257441 45413.895640553433623
1450000 -738850.03040831489488 45413.895640553433623
1460000 -738846.02626255399082 45413.895640553433623
1470000 -738828.61259697226342 45413.895640553433623
1480000 -738882.38055553007871 45413.895640553433623
1490000 -738822.04504627070855 45413.895640553433623
1500000 -738821.51944499718957 45413.895640553433623
1510000 -738841.51146251871251 45413.895640553433623
1520000 -738845.97999390738551 45413.895640553433623
1530000 -738838.66861400997732 45413.895640553433623
1540000 -738843.01143328950275 45413.895640553433623
1550000 -738881.83010904875118 45413.895640553433623
1560000 -738870.11555877549108 45413.895640553433623
1570000 -738835.01062027772423 45413.895640553433623
1580000 -738803.74100999021903 45413.895640553433623
1590000 -738853.67333993781358 45413.895640553433623
1600000 -738844.18356756970752 45413.895640553433623
1610000 -738829.63066946249455 45413.895640553433623
1620000 -738863.62732663506176 45413.895640553433623
1630000 -738863.57235406688415 45413.895640553433623
1640000 -738817.76448896224611 45413.895640553433623
1650000 -738866.65463536989409 45413.895640553433623
1660000 -738833.35907191445585 45413.895640553433623
1670000 -738875.90640552819241 45413.895640553433623
1680000 -738844.6908140911255 45413.895640553433623
1690000 -738814.53526360262185 45413.895640553433623
1700000 -738851.26331302127801 45413.895640553433623
1710000 -738821.36007677542511 45413.895640553433623
1720000 -738862.75783134123776 45413.895640553433623
1730000 -738900.05215160793159 45413.895640553433623
1740000 -738859.38756802945863 45413.895640553433623
1750000 -738842.86889543756843 45413.895640553433623
1760000 -738887.98260265309364 45413.895640553433623
1770000 -738887.97315677080769 45413.895640553433623
1780000 -738852.44773990602698 45413.895640553433623
1790000 -738856.74950248608366 45413.895640553433623
1800000 -738850.29931199492421 45413.895640553433623
1810000 -738835.07130130950827 45413.895640553433623
1820000 -738870.03261005214881 45413.895640553433623
1830000 -738871.14050851983484 45413.895640553433623
1840000 -738860.19625790778082 45413.895640553433623
1850000 -738829.89641709916759 45413.895640553433623
1860000 -738838.86676462681498 45413.895640553433623
1870000 -738825.3408511809539 45413.895640553433623
1880000 -738866.70523420022801 45413.895640553433623
1890000 -738816.5307943157386 45413.895640553433623
1900000 -738818.60243733029347 45413.895640553433623
1910000 -738843.0592771085212 45413.895640553433623
1920000 -738857.35595312621444 45413.895640553433623
1930000 -738876.36638246895745 45413.895640553433623
1940000 -738821.24136013584211 45413.895640553433623
1950000 -738857.29871856374666 45413.895640553433623
1960000 -738830.3277996139368 45413.895640553433623
1970000 -738867.45550204266328 45413.895640553433623
1980000 -738882.42917380237486 45413.895640553433623
1990000 -738858.20659632293973 45413.895640553433623
2000000 -738866.13387988263275 45413.895640553433623
2010000 -738852.43521600484382 45413.895640553433623
2020000 -738845.7281255198177 45413.895640553433623
2030000 -738878.84578174434137 45413.895640553433623
2040000 -738862.57348702859599 45413.895640553433623
2050000 -738832.09177616960369 45413.895640553433623
2060000 -738878.78261532704346 45413.895640553433623
2070000 -738829.85832241841126 45413.895640553433623
2080000 -738852.26402372110169 45413.895640553433623
2090000 -738842.37229918362573 45413.895640553433623
2100000 -738859.39063525875099 45413.895640553433623
2110000 -738838.09913361759391 45413.895640553433623
2120000 -738848.57972370833158 45413.895640553433623
2130000 -738858.8117263946915 45413.895640553433623
2140000 -738855.37896736070979 45413.895640553433623
2150000 -738857.48412169422954 45413.895640553433623
2160000 -738852.62760827387683 45413.895640553433623
2170000 -738880.20080387347843 45413.895640553433623
2180000 -738854.87271009350661 45413.895640553433623
2190000 -738885.53939534677193 45413.895640553433623
2200000 -738861.05872070463374 45413.895640553433623
2210000 -738844.39974490972236 45413.895640553433623
2220000 -738846.37900786288083 45413.895640553433623
2230000 -738837.53867944935337 45413.895640553433623
2240000 -738818.47070083464496 45413.895640553433623
2250000 -738847.85586436849553 45413.895640553433623
2260000 -738845.17295002017636 45413.895640553433623
2270000 -738829.24332698562648 45413.895640553433623
2280000 -738831.52513762377203 45413.895640553433623
2290000 -738863.37584522028919 45413.895640553433623
2300000 -738891.94294980110135 45413.895640553433623
2310000 -738838.47498509846628 45413.895640553433623
2320000 -738848.151127324556 45413.895640553433623
2330000 -738873.39966602309141 45413.895640553433623
2340000 -738874.78830998018384 45413.895640553433623
2350000 -738824.97299489693251 45413.895640553433623
2360000 -738854.91283409122843 45413.895640553433623
2370000 -738847.17646542855073 45413.895640553433623
2380000 -738887.84644764126278 45413.895640553433623
2390000 -738839.72403892781585 45413.895640553433623
2400000 -738821.09453346580267 45413.895640553433623
2410000 -738858.11652037652675 45413.895640553433623
2420000 -738889.91693019377999 45413.895640553433623
2430000 -738856.21354651346337 45413.895640553433623
2440000 -738865.89115684502758 45413.895640553433623
2450000 -738871.20572341128718 45413.895640553433623
2460000 -738811.21578535821754 45413.895640553433623
2470000 -738816.86442830646411 45413.895640553433623
2480000 -738837.97967554547358 45413.895640553433623
2490000 -738857.4182595401071 45413.895640553433623
2500000 -738896.76547330140602 45413.895640553433623
2510000 -738856.99744005606044 45413.895640553433623
2520000 -738845.17390452849213 45413.895640553433623
2530000 -738844.87844965490513 45413.895640553433623
2540000 -738895.05779330921359 45413.895640553433623
2550000 -738842.08366468886379 45413.895640553433623
2560000 -738834.63590087904595 45413.895640553433623
2570000 -738876.65901826403569 45413.895640553433623
2580000 -738856.01106056640856 45413.895640553433623
2590000 -738860.84251770388801 45413.895640553433623
2600000 -738851.54928860464133 45413.895640553433623
2610000 -738873.0733999988297 45413.895640553433623
2620000 -738881.7145232539624 45413.895640553433623
2630000 -738862.69920185476076 45413.895640553433623
2640000 -738830.32879511569627 45413.895640553433623
2650000 -738850.4110257239081 45413.895640553433623
2660000 -738867.9793431913713 45413.895640553433623
2670000 -738864.20707953791134 45413.895640553433623
2680000 -738840.58560299093369 45413.895640553433623
2690000 -738846.87384641799144 45413.895640553433623
2700000 -738866.60594429727644 45413.895640553433623
2710000 -738875.98403637763113 45413.895640553433623
2720000 -738810.08749658358283 45413.895640553433623
2730000 -738861.87026076053735 45413.895640553433623
2740000 -738873.25655362498946 45413.895640553433623
2750000 -738867.35407101188321 45413.895640553433623
2760000 -738864.24640847905539 45413.895640553433623
2770000 -738838.26065334794112 45413.895640553433623
2780000 -738834.64806474198122 45413.895640553433623
2790000 -738831.90647647855803 45413.895640553433623
2800000 -738882.62174660444725 45413.895640553433623
2810000 -738874.73429494607262 45413.895640553433623
2820000 -738836.6150562313851 45413.895640553433623
2830000 -738889.54847028921358 45413.895640553433623
2840000 -738863.00174385041464 45413.895640553433623
2850000 -738848.49226025457028 45413.895640553433623
2860000 -738866.35068399016745 45413.895640553433623
2870000 -738802.13762511010282 45413.895640553433623
2880000 -738871.32085020444356 45413.895640553433623
2890000 -738865.84041236934718 45413.895640553433623
2900000 -738838.50845703319646 45413.895640553433623
2910000 -738865.2549657409545 45413.895640553433623
2920000 -738864.05656544456724 45413.895640553433623
2930000 -738842.08661082910839 45413.895640553433623
2940000 -738867.66378559404984 45413.895640553433623
2950000 -738849.21693322178908 45413.895640553433623
2960000 -738838.51221735659055 45413.895640553433623
2970000 -738873.09845170122571 45413.895640553433623
2980000 -738858.0549245296279 45413.895640553433623
2990000 -738899.89047125785146 45413.895640553433623
3000000 -738861.30880862381309 45413.895640553433623
3010000 -738899.55076541204471 45413.895640553433623
3020000 -738844.11139044573065 45413.895640553433623
3030000 -738855.40405176731292 45413.895640553433623
3040000 -738848.31711162964348 45413.895640553433623
3050000 -738854.00844288477674 45413.895640553433623
3060000 -738863.17445024009794 45413.895640553433623
3070000 -738854.26679238921497 45413.895640553433623
3080000 -738860.51850001187995 45413.895640553433623
3090000 -738859.18500893388409 45413.895640553433623
3100000 -738879.90970920026302 45413.895640553433623
3110000 -738885.54616357770283 45413.895640553433623
3120000 -738851.0999368178891 45413.895640553433623
3130000 -738878.98555465531535 45413.895640553433623
3140000 -738828.37426162301563 45413.895640553433623
3150000 -738870.71289118414279 45413.895640553433623
3160000 -738873.42169581679627 45413.895640553433623
3170000 -738821.87250987894367 45413.895640553433623
3180000 -738866.28832870640326 45413.895640553433623
3190000 -738843.48018970806152 45413.895640553433623
3200000 -738883.63792875572108 45413.895640553433623
3210000 -738866.45288973592687 45413.895640553433623
3220000 -738840.43963457469363 45413.895640553433623
3230000 -738904.28555111552123 45413.895640553433623
3240000 -738888.23969213466626 45413.895640553433623
3250000 -738863.40271405363455 45413.895640553433623
3260000 -738806.6782869999297 45413.895640553433623
3270000 -738859.94652318663429 45413.895640553433623
3280000 -738837.7578149944311 45413.895640553433623
3290000 -738819.8893520461861 45413.895640553433623
3300000 -738882.94016934349202 45413.895640553433623
3310000 -738850.00929411302786 45413.895640553433623
3320000 -738874.49043443182018 45413.895640553433623
3330000 -738840.09343903220724 45413.895640553433623
3340000 -738847.68141239823308 45413.895640553433623
3350000 -738831.92046745261177 45413.895640553433623
3360000 -738835.65702040831093 45413.895640553433623
3370000 -738831.25733558856882 45413.895640553433623
3380000 -738817.38816085970029 45413.895640553433623
3390000 -738850.15248880803119 45413.895640553433623
3400000 -738843.35163962224033 45413.895640553433623
3410000 -738872.63942271913402 45413.895640553433623
3420000 -738858.70626826828811 45413.895640553433623
3430000 -738865.37944415584207 45413.895640553433623
3440000 -738865.80168633779977 45413.895640553433623
3450000 -738854.6717942757532 45413.895640553433623
3460000 -738850.41883954836521 45413.895640553433623
3470000 -738862.07602473895531 45413.895640553433623
3480000 -738862.50829838146456 45413.895640553433623
3490000 -738847.78220649436116 45413.895640553433623
3500000 -738847.96051397908013 45413.895640553433623
3510000 -738851.64279137505218 45413.895640553433623
3520000 -738861.26074924063869 45413.895640553433623
3530000 -738854.41958250687458 45413.895640553433623
3540000 -738892.82345635211095 45413.895640553433623
3550000 -738854.29753877839539 45413.895640553433623
3560000 -738848.38811453874223 45413.895640553433623
3570000 -738896.05428622686304 45413.895640553433623
3580000 -738867.18391229386907 45413.895640553433623
3590000 -738849.36495016911067 45413.895640553433623
3600000 -738868.79319189628586 45413.895640553433623
3610000 -738842.98780555452686 45413.895640553433623
3620000 -738828.00864147162065 45413.895640553433623
3630000 -738821.25374488520902 45413.895640553433623
3640000 -738844.08868169237394 45413.895640553433623
3650000 -738881.55633510218468 45413.895640553433623
3660000 -738820.77186980110127 45413.895640553433623
3670000 -738882.93623754195869 45413.895640553433623
3680000 -738864.25418995320797 45413.895640553433623
3690000 -738837.93777776265051 45413.895640553433623
3700000 -738861.90594696823973 45413.895640553433623
3710000 -738840.58697233349085 45413.895640553433623
3720000 -738826.25097141915467 45413.895640553433623
3730000 -738863.87758087040856 45413.895640553433623
3740000 -738849.63604432658758 45413.895640553433623
3750000 -738855.31224304239731 45413.895640553433623
3760000 -738882.70990179129876 45413.895640553433623
3770000 -738862.05912394670304 45413.895640553433623
3780000 -738862.3394168454688 45413.895640553433623
3790000 -738874.26313521177508 45413.895640553433623
3800000 -738827.65290921588894 45413.895640553433623
3810000 -738829.96032971213572 45413.895640553433623
3820000 -738851.2501866389066 45413.895640553433623
3830000 -738857.00235464610159 45413.895640553433623
3840000 -738862.23847729002591 45413.895640553433623
3850000 -738849.33142289239913 45413.895640553433623
3860000 -738829.68922318064142 45413.895640553433623
3870000 -738830.11494899669196 45413.895640553433623
3880000 -738866.3454728507204 45413.895640553433623
3890000 -738817.18964459211566 45413.895640553433623
3900000 -738832.86570449278224 45413.895640553433623
3910000 -738869.65375820768531 45413.895640553433623
3920000 -738866.25480453053024 45413.895640553433623
3930000 -738901.53699114569463 45413.895640553433623
3940000 -738844.55714190448634 45413.895640553433623
3950000 -738853.32399874040857 45413.895640553433623
3960000 -738868.06735032214783 45413.895640553433623
3970000 -738884.287624837365 45413.895640553433623
3980000 -738841.6210784377763 45413.895640553433623
3990000 -738901.92939111567102 45413.895640553433623
4000000 -738824.85420958278701 45413.895640553433623
4010000 -738862.45770563289989 45413.895640553433623
4020000 -738830.1499402676709 45413.895640553433623
4030000 -738855.73059546400327 45413.895640553433623
4040000 -738858.59315728850197 45413.895640553433623
4050000 -738881.18593714630697 45413.895640553433623
4060000 -738842.9985927544767 45413.895640553433623
4070000 -738900.66319423553068 45413.895640553433623
4080000 -738847.29329257027712 45413.895640553433623
4090000 -738892.38742894574534 45413.895640553433623
4100000 -738886.84145695576444 45413.895640553433623
4110000 -738822.82036066206638 45413.895640553433623
4120000 -738819.43745552108157 45413.895640553433623
4130000 -738857.29443598166108 45413.895640553433623
4140000 -738866.84504050354008 45413.895640553433623
4150000 -738856.83680993888993 45413.895640553433623
4160000 -738854.59108692745212 45413.895640553433623
4170000 -738832.50776653725188 45413.895640553433623
4180000 -738837.8213576603448 45413.895640553433623
4190000 -738861.86179181793705 45413.895640553433623
4200000 -738823.44464352261275 45413.895640553433623
4210000 -738855.26562823285349 45413.895640553433623
4220000 -738853.03135545691475 45413.895640553433623
4230000 -738895.44776830310002 45413.895640553433623
4240000 -738828.65758952929173 45413.895640553433623
4250000 -738821.07625871989876 45413.895640553433623
4260000 -738848.84963622689247 45413.895640553433623
4270000 -738832.12846795283258 45413.895640553433623
4280000 -738836.3872323539108 45413.895640553433623
4290000 -738857.84634012018796 45413.895640553433623
4300000 -738843.12056091928389 45413.895640553433623
4310000 -738850.42454197362531 45413.895640553433623
4320000 -738841.20812362711877 45413.895640553433623
4330000 -738833.44721023330931 45413.895640553433623
4340000 -738851.34116041508969 45413.895640553433623
4350000 -738856.1930636705365 45413.895640553433623
4360000 -738837.58087073138449 45413.895640553433623
4370000 -738838.67851478804369 45413.895640553433623
4380000 -738884.46905033988878 45413.895640553433623
4390000 -738839.87602329580113 45413.895640553433623
4400000 -738868.61498191859573 45413.895640553433623
4410000 -738883.82831060281023 45413.895640553433623
4420000 -738832.73961693246383 45413.895640553433623
4430000 -738880.05322500295006 45413.895640553433623
4440000 -738863.78861836961005 45413.895640553433623
4450000 -738849.27344034588896 45413.895640553433623
4460000 -738855.96226677508093 45413.895640553433623
4470000 -738852.20341634191573 45413.895640553433623
4480000 -738845.50657632865477 45413.895640553433623
4490000 -738859.27838284627069 45413.895640553433623
4500000 -738825.02114987862296 45413.895640553433623
4510000 -738825.78013508592267 45413.895640553433623
4520000 -738861.93253298453055 45413.895640553433623
4530000 -738887.97702268126886 45413.895640553433623
4540000 -738884.04234572150744 45413.895640553433623
4550000 -738858.43541283928789 45413.895640553433623
4560000 -738865.38381067942828 45413.895640553433623
4570000 -738830.21787513978779 45413.895640553433623
4580000 -738841.30507927562576 45413.895640553433623
4590000 -738848.4822384447325 45413.895640553433623
4600000 -738878.49492486973759 45413.895640553433623
4610000 -738814.5497335792752 45413.895640553433623
4620000 -738875.62555129744578 45413.895640553433623
4630000 -738890.96778217493556 45413.895640553433623
4640000 -738824.98154050984886 45413.895640553433623
4650000 -738823.44964238558896 45413.895640553433623
4660000 -738883.5931063486496 45413.895640553433623
4670000 -738846.04935781960376 45413.895640553433623
4680000 -738857.34849175496493 45413.895640553433623
4690000 -738853.03847300005145 45413.895640553433623
4700000 -738846.94738185498863 45413.895640553433623
4710000 -738865.4065420125844 45413.895640553433623
4720000 -738874.68545600445941 45413.895640553433623
4730000 -738854.00529074820224 45413.895640553433623
4740000 -738898.57933840376791 45413.895640553433623
4750000 -738864.98627394682262 45413.895640553433623
4760000 -738858.72473716898821 45413.895640553433623
4770000 -738905.47661591577344 45413.895640553433623
4780000 -738875.52333707094658 45413.895640553433623
4790000 -738847.7680971150985 45413.895640553433623
4800000 -738858.79084662627429 45413.895640553433623
4810000 -738817.36853400338441 45413.895640553433623
4820000 -738867.09575125714764 45413.895640553433623
4830000 -738837.56884868093766 45413.895640553433623
4840000 -738868.45183909102343 45413.895640553433623
4850000 -738879.79789752024226 45413.895640553433623
4860000 -738837.00541336729657 45413.895640553433623
4870000 -738841.99670076975599 45413.895640553433623
4880000 -738886.2758993327152 45413.895640553433623
4890000 -738869.48435971199069 45413.895640553433623
4900000 -738840.71985002025031 45413.895640553433623
4910000 -738844.08626980986446 45413.895640553433623
4920000 -738853.25676154368557 45413.895640553433623
4930000 -738838.55827728891745 45413.895640553433623
4940000 -738823.85281999385916 45413.895640553433623
4950000 -738824.77136727806646 45413.895640553433623
4960000 -738796.25635913421866 45413.895640553433623
4970000 -738850.15061030676588 45413.895640553433623
4980000 -738858.94534656649921 45413.895640553433623
4990000 -738899.96482626232319 45413.895640553433623
5000000 -738857.32777488755528 45413.895640553433623
5010000 -738876.10211208439432 45413.895640553433623
5020000 -738838.27476099866908 45413.895640553433623
5030000 -738816.50322914135177 45413.895640553433623
5040000 -738835.00164499576204 45413.895640553433623
5050000 -738852.63814890105277 45413.895640553433623
5060000 -738832.6776115137618 45413.895640553433623
5070000 -738879.67570460378192 45413.895640553433623
5080000 -738847.53654332249425 45413.895640553433623
5090000 -738857.56545156333596 45413.895640553433623
5100000 -738854.91603803751059 45413.895640553433623
5110000 -738852.80585670389701 45413.895640553433623
5120000 -738836.36497244145721 45413.895640553433623
5130000 -738827.85111157782376 45413.895640553433623
5140000 -738884.83121606882196 45413.895640553433623
5150000 -738837.00867514952552 45413.895640553433623
5160000 -738866.77736137853935 45413.895640553433623
5170000 -738845.02027642959729 45413.895640553433623
5180000 -738879.16275529342238 45413.895640553433623
5190000 -738885.70034305215813 45413.895640553433623
5200000 -738881.89801931811962 45413.895640553433623
5210000 -738815.29172420012765 45413.895640553433623
5220000 -738878.99333389068488 45413.895640553433623
5230000 -738885.61556101439055 45413.895640553433623
5240000 -738858.76899267965928 45413.895640553433623
5250000 -738833.81148206954822 45413.895640553433623
5260000 -738845.99091639602557 45413.895640553433623
5270000 -738833.81846674671397 45413.895640553433623
5280000 -738871.17954205616843 45413.895640553433623
5290000 -738831.23463995649945 45413.895640553433623
5300000 -738860.39057241834234 45413.895640553433623
5310000 -738878.57573121483438 45413.895640553433623
5320000 -738852.75594666635152 45413.895640553433623
5330000 -738847.9593899094034 45413.895640553433623
5340000 -738848.89343122416176 45413.895640553433623
5350000 -738846.71063270012382 45413.895640553433623
5360000 -738880.87328811350744 45413.895640553433623
5370000 -738846.73010648053605 45413.895640553433623
5380000 -738861.295978985494 45413.895640553433623
5390000 -738838.24452221801039 45413.895640553433623
5400000 -738827.84559469448868 45413.895640553433623
5410000 -738827.50804985617287 45413.895640553433623
5420000 -738868.35309518722352 45413.895640553433623
5430000 -738806.04631207580678 45413.895640553433623
5440000 -738900.91283129353542 45413.895640553433623
5450000 -738854.11482208408415 45413.895640553433623
5460000 -738839.49546528805513 45413.895640553433623
5470000 -738870.56311684229877 45413.895640553433623
5480000 -738871.45335063268431 45413.895640553433623
5490000 -738875.05428557784762 45413.895640553433623
5500000 -738864.84811415092554 45413.895640553433623
5510000 -738888.15394460526295 45413.895640553433623
5520000 -738852.10405017016456 45413.895640553433623
5530000 -738840.11741723446175 45413.895640553433623
5540000 -738844.72723448008765 45413.895640553433623
5550000 -738796.54163725941908 45413.895640553433623
5560000 -738869.7966847254429 45413.895640553433623
5570000 -738851.48222116590478 45413.895640553433623
5580000 -738869.29394524358213 45413.895640553433623
5590000 -738844.62392528029159 45413.895640553433623
5600000 -738871.95472949871328 45413.895640553433623
5610000 -738899.62301138846669 45413.895640553433623
5620000 -738879.86581295542419 45413.895640553433623
5630000 -738841.59285899985116 45413.895640553433623
5640000 -738838.29366273561027 45413.895640553433623
5650000 -738849.73823425301816 45413.895640553433623
5660000 -738830.7395071212668 45413.895640553433623
5670000 -738868.68589537229855 45413.895640553433623
5680000 -738852.0928505344782 45413.895640553433623
5690000 -738878.20121301605832 45413.895640553433623
5700000 -738880.49648882844485 45413.895640553433623
5710000 -738829.42378187691793 45413.895640553433623
5720000 -738864.15360131696798 45413.895640553433623
5730000 -738840.00115495314822 45413.895640553433623
5740000 -738849.52823187666945 45413.895640553433623
5750000 -738812.24518104316667 45413.895640553433623
5760000 -738848.766100094188 45413.895640553433623
5770000 -738874.21976312319748 45413.895640553433623
5780000 -738867.67244012129959 45413.895640553433623
5790000 -738850.51668828504626 45413.895640553433623
5800000 -738837.59799170459155 45413.895640553433623
5810000 -738854.88389337132685 45413.895640553433623
5820000 -738808.40204640536103 45413.895640553433623
5830000 -738858.13482192950323 45413.895640553433623
5840000 -738853.34838153573219 45413.895640553433623
5850000 -738862.278960853233 45413.895640553433623
5860000 -738853.88571454177145 45413.895640553433623
5870000 -738824.21676202467643 45413.895640553433623
5880000 -738807.75230998487677 45413.895640553433623
5890000 -738863.49447529600002 45413.895640553433623
5900000 -738882.59768340422306 45413.895640553433623
5910000 -738844.62443471851293 45413.895640553433623
5920000 -738860.84765326883644 45413.895640553433623
5930000 -738862.02820157748647 45413.895640553433623
5940000 -738885.7822859052103 45413.895640553433623
5950000 -738871.36712753004394 45413.895640553433623
5960000 -738895.03887026885059 45413.895640553433623
5970000 -738870.20833325362764 45413.895640553433623
5980000 -738813.00516571407206 45413.895640553433623
5990000 -738886.38760771532543 45413.895640553433623
6000000 -738890.57169109862298 45413.895640553433623
6010000 -738826.03974142111838 45413.895640553433623
6020000 -738852.35912122763693 45413.895640553433623
6030000 -738856.53794029215351 45413.895640553433623
6040000 -738846.82558108842932 45413.895640553433623
6050000 -738807.9744564400753 45413.895640553433623
6060000 -738875.13829884876031 45413.895640553433623
6070000 -738839.80995857540984 45413.895640553433623
6080000 -738864.12956525560003 45413.895640553433623
6090000 -738810.63039704633411 45413.895640553433623
6100000 -738864.94991477427538 45413.895640553433623
6110000 -738876.15984633925837 45413.895640553433623
