#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
           0       9.258373e-04       9.442421e-05       5.232193e-04       8.285274e-02       4.680473e-03       1.599461e-02
       10000       8.087518e-04       1.899257e-04       4.190153e-04       5.084186e-02       4.689419e-03       1.621441e-02
       20000       7.613733e-04       1.278104e-04       4.008691e-04       8.817777e-02       4.455575e-03       1.646806e-02
       30000       1.101640e-03       9.349176e-05       5.447495e-04       5.668266e-02       4.833090e-03       1.659188e-02
       40000       1.130349e-03       8.772004e-05       6.128215e-04       5.684468e-02       3.997901e-03       1.647402e-02
       50000       9.073774e-04       8.833793e-05       4.591840e-04       6.363833e-02       4.576348e-03       1.716784e-02
       60000       1.359859e-03       2.554313e-04       7.595049e-04       7.202545e-02       5.165369e-03       1.578522e-02
       70000       6.484275e-04       1.843955e-04       3.488562e-04       7.352494e-02       4.767721e-03       1.566394e-02
       80000       9.633074e-04       1.771155e-04       5.428203e-04       8.390118e-02       4.237436e-03       1.524576e-02
       90000       1.369139e-03       2.053976e-04       6.910948e-04       7.755193e-02       3.988110e-03       1.627157e-02
      100000       1.292037e-03       2.547847e-04       7.027324e-04       7.623826e-02       4.140402e-03       1.658967e-02
      110000       6.868912e-04       2.589203e-04       4.405308e-04       1.446423e-01       4.851456e-03       1.713997e-02
      120000       9.584807e-04       2.432240e-04       5.542210e-04       6.312017e-02       3.913905e-03       1.684987e-02
      130000       9.724904e-04       5.824774e-05       4.610827e-04       6.744012e-02       4.629892e-03       1.608445e-02
      140000       9.243498e-04       1.390750e-04       5.173646e-04       6.061790e-02       3.929907e-03       1.607977e-02
      150000       8.078806e-04       1.255198e-04       4.890537e-04       7.155789e-02       4.746019e-03       1.694447e-02
      160000       1.250733e-03       2.557623e-04       6.338118e-04       7.008509e-02       4.637460e-03       1.543238e-02
      170000       1.208055e-03       1.678639e-04       6.519154e-04       1.033858e-01       4.351668e-03       1.703706e-02
      180000       1.258848e-03       1.180007e-04       6.910543e-04       1.115010e-01       4.194272e-03       1.780478e-02
      190000       1.240441e-03       1.744059e-04       6.673405e-04       4.881886e-02       5.141812e-03       1.584988e-02
      200000       5.815842e-04       2.423866e-04       3.889888e-04       7.698575e-02       3.834357e-03       1.600087e-02
      210000       1.309392e-03       2.015616e-04       6.498749e-04       4.884343e-02       4.573009e-03       1.576969e-02
      220000       1.227971e-03       2.199482e-04       6.179133e-04       2.656320e-01       4.238166e-03       1.741756e-02
      230000       1.115076e-03       2.611985e-04       6.626162e-04       7.513818e-02       4.653164e-03       1.570608e-02
      240000       8.990226e-04       2.245975e-04       5.157277e-04       7.227393e-02       4.380715e-03       1.607135e-02
      250000       1.023147e-03       5.993112e-05       5.041550e-04       6.166079e-02       3.870437e-03       1.628697e-02
      260000       1.041281e-03       3.366924e-04       5.878899e-04       7.150206e-02       4.345084e-03       1.585017e-02
      270000       1.288680e-03       1.937512e-04       5.685289e-04       7.564828e-02       2.719826e-03       1.546145e-02
      280000       1.032505e-03       9.122539e-05       5.254148e-04       6.246631e-02       3.467145e-03       1.559947e-02
      290000       8.168192e-04       8.202741e-05       3.770364e-04       7.871671e-02       4.159270e-03       1.601903e-02
      300000       1.455448e-03       2.913974e-04       6.991606e-04       5.323630e-02       4.058954e-03       1.646765e-02
      310000       1.125633e-03       1.910386e-04       6.112973e-04       7.060572e-02       4.595467e-03       1.630292e-02
      320000       9.966388e-04       2.848866e-04       4.727763e-04       4.940748e-02       2.874022e-03       1.629781e-02
      330000       9.432572e-04       2.876883e-04       5.284587e-04       8.811110e-02       4.468313e-03       1.554753e-02
      340000       1.031201e-03       2.418031e-04       6.129733e-04       6.280042e-02       4.713279e-03       1.610335e-02
      350000       1.083077e-03       6.272088e-05       6.085614e-04       4.927047e-02       3.718192e-03       1.615001e-02
      360000       9.552836e-04       1.622914e-04       4.678640e-04       5.288671e-02       4.363671e-03       1.580384e-02
      370000       1.259584e-03       2.859092e-04       5.299100e-04       5.931278e-02       4.038098e-03       1.533851e-02
      380000       1.174564e-03       2.155447e-04       5.420537e-04       6.710622e-02       4.068994e-03       1.569545e-02
      390000       1.001275e-03       2.589835e-04       6.182341e-04       7.419519e-02       4.537737e-03       1.611882e-02
      400000       1.142052e-03       1.542902e-04       6.425478e-04       7.483811e-02       5.529507e-03       1.550253e-02
      410000       9.453798e-04       1.806819e-04       5.368302e-04       4.951336e-02       3.697783e-03       1.556714e-02
      420000       1.729100e-03       1.185058e-04       7.575868e-04       8.380761e-02       5.099021e-03       1.624946e-02
      430000       6.250454e-04       1.085114e-04       3.680662e-04       5.922308e-02       4.513016e-03       1.601801e-02
      440000       1.070935e-03       1.950369e-04       5.671276e-04       6.272846e-02       4.295005e-03       1.598683e-02
      450000       9.627055e-04       1.504296e-04       4.842930e-04       2.784839e-01       4.527376e-03       1.755807e-02
      460000       8.613154e-04       2.143955e-04       5.315141e-04       9.912669e-02       3.896075e-03       1.634014e-02
      470000       5.963677e-04       2.153762e-04       3.950801e-04       7.228195e-02       5.296714e-03       1.667479e-02
      480000       1.242321e-03       1.233858e-04       6.882936e-04       8.955950e-02       3.635635e-03       1.570933e-02
      490000       1.453229e-03       2.014260e-04       6.259385e-04       6.152049e-02       4.942164e-03       1.666986e-02
      500000       1.036591e-03       2.328554e-04       5.288766e-04       8.932952e-02       6.182577e-03       1.704254e-02
      510000       1.102733e-03       1.775689e-04       5.357185e-04       5.790691e-02       3.868228e-03       1.574582e-02
      520000       7.669956e-04       1.769780e-04       4.290864e-04       7.600062e-02       4.113747e-03       1.615477e-02
      530000       9.428706e-04       1.242972e-04       4.206838e-04       5.939152e-02       4.500623e-03       1.559448e-02
      540000       8.034473e-04       1.412499e-04       4.169150e-04       8.446936e-02       5.103265e-03       1.677297e-02
      550000       1.017814e-03       1.750665e-04       5.688971e-04       7.379597e-02       5.463969e-03       1.684738e-02
      560000       4.290298e-04       2.230532e-04       2.918089e-04       7.038936e-02       3.874529e-03       1.621577e-02
      570000       9.082912e-04       8.535365e-05       5.262865e-04       6.625695e-02       3.881794e-03       1.581027e-02
      580000       5.620973e-04       1.376322e-04       3.474193e-04       4.765869e-02       3.845403e-03       1.526193e-02
      590000       1.137691e-03       1.333275e-04       5.413376e-04       5.925478e-02       5.836141e-03       1.638705e-02
      600000       6.333367e-04       1.586219e-04       4.146548e-04       9.116799e-02       4.564475e-03       1.677825e-02
      610000       1.103235e-03       5.270960e-05       5.232286e-04       5.002695e-02       4.880523e-03       1.593400e-02
      620000       5.127531e-04       8.284911e-05       2.986156e-04       7.566628e-02       5.031127e-03       1.590698e-02
      630000       1.083332e-03       1.548221e-04       6.555596e-04       8.048759e-02       5.033434e-03       1.668862e-02
      640000       1.388633e-03       1.443347e-04       6.802654e-04       1.205170e-01       4.093613e-03       1.631483e-02
      650000       8.171384e-04       1.155639e-04       4.667843e-04       7.750126e-02       4.241805e-03       1.622882e-02
      660000       8.588938e-04       2.214446e-04       5.188866e-04       5.179075e-02       4.568186e-03       1.616974e-02
      670000       1.008996e-03       8.437756e-05       5.430361e-04       1.006689e-01       4.336442e-03       1.659433e-02
      680000       1.045037e-03       1.195109e-04       5.474745e-04       6.023674e-02       3.872193e-03       1.679688e-02
      690000       9.225407e-04       1.229827e-04       4.496498e-04       5.096611e-02       5.283411e-03       1.601871e-02
      700000       4.362279e-04       1.789101e-04       3.118240e-04       9.718969e-02       4.745743e-03       1.614465e-02
      710000       9.811105e-04       3.427085e-04       5.021666e-04       8.814339e-02       3.396585e-03       1.656674e-02
      720000       1.280587e-03       1.579839e-04       6.479479e-04       4.792287e-02       3.539022e-03       1.520784e-02
      730000       1.129107e-03       1.279136e-04       5.865596e-04       6.185117e-02       4.849768e-03       1.592858e-02
      740000       9.135192e-04       1.271893e-04       5.085952e-04       7.107135e-02       4.043443e-03       1.606052e-02
      750000       6.551914e-04       2.797843e-04       3.749236e-04       7.725070e-02       5.536132e-03       1.650323e-02
      760000       8.975313e-04       1.502182e-04       4.918332e-04       1.049421e-01       2.436178e-03       1.676710e-02
      770000       1.030329e-03       2.084960e-04       5.612217e-04       6.452076e-02       4.742534e-03       1.659248e-02
      780000       1.078421e-03       1.656628e-04       5.800515e-04       6.200646e-02       4.171481e-03       1.585883e-02
      790000       1.066251e-03       2.761619e-04       6.340381e-04       6.811401e-02       4.539782e-03       1.597321e-02
      800000       7.498605e-04       1.519295e-04       4.284589e-04       5.983282e-02       4.667253e-03       1.531903e-02
