#step enthalpy vol
0 -738813.54971755039878 45413.895640553433623
1000 -738814.38643836358096 45413.895640553433623
2000 -738868.08238029934 45413.895640553433623
3000 -738862.92743245186284 45413.895640553433623
4000 -738843.59843329328578 45413.895640553433623
5000 -738830.54082946327981 45413.895640553433623
6000 -738836.4687364565907 45413.895640553433623
7000 -738874.72653938725125 45413.895640553433623
8000 -738882.42418667080346 45413.895640553433623
9000 -738876.86970967019442 45413.895640553433623
10000 -738860.60931033594534 45413.895640553433623
11000 -738872.45557639258914 45413.895640553433623
12000 -738863.85783545335289 45413.895640553433623
13000 -738865.7978163366206 45413.895640553433623
14000 -738833.31577641342301 45413.895640553433623
15000 -738868.62491010362282 45413.895640553433623
16000 -738869.04108913184609 45413.895640553433623
17000 -738841.40577408741228 45413.895640553433623
18000 -738840.60320648073684 45413.895640553433623
19000 -738881.40610787889455 45413.895640553433623
20000 -738835.73441981966607 45413.895640553433623
21000 -738872.51550114527345 45413.895640553433623
22000 -738879.96694901946466 45413.895640553433623
23000 -738828.48429053195287 45413.895640553433623
24000 -738813.76409530814271 45413.895640553433623
25000 -738809.66239402315114 45413.895640553433623
26000 -738850.78279145946726 45413.895640553433623
27000 -738836.01301162934396 45413.895640553433623
28000 -738847.93662563723046 45413.895640553433623
29000 -738882.68307264172472 45413.895640553433623
30000 -738820.57193707185797 45413.895640553433623
31000 -738852.11677178589161 45413.895640553433623
32000 -738859.90611963660922 45413.895640553433623
33000 -738867.18411669088528 45413.895640553433623
34000 -738846.12255514634307 45413.895640553433623
35000 -738865.13173236290459 45413.895640553433623
36000 -738855.46259756130166 45413.895640553433623
37000 -738832.94824831502046 45413.895640553433623
38000 -738900.60228000464849 45413.895640553433623
39000 -738884.83732421614695 45413.895640553433623
40000 -738857.26533972274046 45413.895640553433623
41000 -738832.07037257240154 45413.895640553433623
42000 -738872.24958126829006 45413.895640553433623
43000 -738866.46087388985325 45413.895640553433623
44000 -738880.01584801520221 45413.895640553433623
45000 -738849.74061182606965 45413.895640553433623
46000 -738865.15422080666758 45413.895640553433623
47000 -738853.63885373645462 45413.895640553433623
48000 -738853.11666967673227 45413.895640553433623
49000 -738818.28702497587074 45413.895640553433623
50000 -738812.0064592101844 45413.895640553433623
51000 -738850.86642728396691 45413.895640553433623
52000 -738846.73860940185841 45413.895640553433623
53000 -738812.11191059276462 45413.895640553433623
54000 -738843.17044268990867 45413.895640553433623
55000 -738855.06707821064629 45413.895640553433623
56000 -738870.33041789231356 45413.895640553433623
57000 -738852.06292761000805 45413.895640553433623
58000 -738855.10263625206426 45413.895640553433623
59000 -738843.40325406240299 45413.895640553433623
60000 -738843.50261295109522 45413.895640553433623
61000 -738905.44873847358394 45413.895640553433623
62000 -738858.93723589461297 45413.895640553433623
63000 -738855.88248874875717 45413.895640553433623
64000 -738853.85714473819826 45413.895640553433623
65000 -738862.28328574623447 45413.895640553433623
66000 -738873.20254943531472 45413.895640553433623
67000 -738899.14903419162147 45413.895640553433623
68000 -738828.02849988243543 45413.895640553433623
69000 -738884.51981417892966 45413.895640553433623
70000 -738845.47117406257894 45413.895640553433623
71000 -738887.84736982139293 45413.895640553433623
