#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
           0       5.078255e-04       3.344716e-05       2.684481e-04       1.218245e-01       2.955078e-03       1.494936e-02
       10000       6.693532e-04       7.668374e-05       3.418993e-04       6.301338e-02       2.817605e-03       1.487172e-02
       20000       7.663127e-04       6.494746e-05       3.841538e-04       8.913719e-02       2.700776e-03       1.485099e-02
       30000       4.206267e-04       6.223695e-05       2.423480e-04       1.739195e-01       3.504798e-03       1.525748e-02
       40000       5.320345e-04       8.292177e-05       3.061590e-04       1.071057e-01       3.679387e-03       1.483833e-02
       50000       5.705842e-04       4.230930e-05       3.164616e-04       8.494751e-02       2.918590e-03       1.495104e-02
       60000       4.978539e-04       6.653304e-05       2.835106e-04       8.301043e-02       3.803439e-03       1.484204e-02
       70000       5.753644e-04       2.443127e-05       3.028037e-04       7.612406e-02       2.718478e-03       1.504899e-02
       80000       5.924012e-04       1.029029e-04       3.168468e-04       6.022377e-02       2.820124e-03       1.466740e-02
       90000       3.822499e-04       6.247572e-05       2.174463e-04       6.471834e-02       3.298686e-03       1.498447e-02
      100000       5.381170e-04       5.690243e-05       2.952715e-04       8.345829e-02       3.196655e-03       1.500681e-02
      110000       5.513451e-04       2.293173e-05       2.944153e-04       8.314363e-02       3.912412e-03       1.495822e-02
      120000       6.853450e-04       3.088447e-05       3.461750e-04       6.997506e-02       2.695608e-03       1.449063e-02
      130000       5.969324e-04       7.369708e-05       3.469891e-04       8.621040e-02       3.536690e-03       1.489758e-02
      140000       6.612414e-04       1.875907e-05       3.579047e-04       6.419243e-02       2.828311e-03       1.499019e-02
      150000       6.266332e-04       1.899414e-05       3.060043e-04       8.305011e-02       3.329351e-03       1.512952e-02
      160000       5.595926e-04       6.231708e-05       3.163765e-04       7.578987e-02       3.663643e-03       1.504966e-02
      170000       4.985780e-04       6.881979e-05       3.019817e-04       1.090111e-01       2.610488e-03       1.485497e-02
      180000       5.969707e-04       3.255091e-05       3.084718e-04       8.266987e-02       3.954575e-03       1.496658e-02
      190000       6.968336e-04       3.685014e-05       3.725401e-04       9.427745e-02       3.452051e-03       1.491470e-02
      200000       7.462615e-04       2.799245e-05       4.176517e-04       6.767010e-02       2.448529e-03       1.469055e-02
      210000       6.624185e-04       8.792897e-05       3.676863e-04       8.571280e-02       2.107200e-03       1.515071e-02
      220000       5.088551e-04       2.857938e-05       2.853714e-04       9.291624e-02       3.009747e-03       1.509353e-02
      230000       4.858587e-04       3.933586e-05       2.734567e-04       1.141940e-01       3.880953e-03       1.511056e-02
      240000       5.832123e-04       7.069689e-05       3.197492e-04       9.702986e-02       2.618843e-03       1.482022e-02
      250000       6.836686e-04       8.421247e-05       3.396130e-04       8.059193e-02       3.545030e-03       1.481924e-02
      260000       7.072601e-04       5.634485e-05       3.684582e-04       9.451014e-02       1.735965e-03       1.481190e-02
      270000       5.020362e-04       3.316196e-05       2.895092e-04       1.179829e-01       2.443779e-03       1.480894e-02
      280000       5.877171e-04       4.990828e-05       2.972061e-04       6.756153e-02       3.314847e-03       1.476458e-02
      290000       5.940865e-04       4.056947e-05       3.028173e-04       1.017599e-01       3.612156e-03       1.484990e-02
      300000       6.306085e-04       4.170527e-05       3.303744e-04       7.471158e-02       3.075425e-03       1.521118e-02
      310000       5.775905e-04       2.774724e-05       3.187216e-04       8.357594e-02       2.606229e-03       1.493422e-02
      320000       7.189580e-04       3.027716e-05       4.117368e-04       9.187042e-02       2.929681e-03       1.482224e-02
      330000       5.766479e-04       4.511231e-05       3.018435e-04       9.304555e-02       3.296262e-03       1.513098e-02
      340000       5.558994e-04       5.548715e-05       3.089213e-04       9.486306e-02       2.754528e-03       1.490538e-02
      350000       4.688703e-04       1.105422e-04       2.565846e-04       7.278065e-02       2.919770e-03       1.474872e-02
      360000       7.437842e-04       3.013052e-05       3.801356e-04       8.823208e-02       3.608312e-03       1.490620e-02
      370000       5.369322e-04       6.009046e-05       2.867616e-04       6.719423e-02       3.126368e-03       1.471050e-02
      380000       6.555669e-04       4.755902e-05       3.437269e-04       7.363595e-02       2.690294e-03       1.486491e-02
      390000       5.263150e-04       2.429932e-05       2.916216e-04       7.160127e-02       3.865728e-03       1.485402e-02
      400000       5.885556e-04       4.685464e-05       3.281641e-04       6.784307e-02       3.255396e-03       1.487038e-02
      410000       5.243422e-04       6.053100e-05       2.735301e-04       7.407981e-02       4.257457e-03       1.513757e-02
      420000       6.927423e-04       5.192016e-05       3.610599e-04       6.768656e-02       2.193415e-03       1.488562e-02
      430000       6.158663e-04       9.455183e-05       3.243230e-04       7.927236e-02       2.961042e-03       1.489815e-02
      440000       7.587043e-04       7.948993e-05       3.941027e-04       1.037721e-01       3.367624e-03       1.464999e-02
      450000       6.276514e-04       3.636352e-05       3.214289e-04       8.522510e-02       2.370406e-03       1.478546e-02
      460000       7.714466e-04       1.763760e-05       3.997356e-04       7.068361e-02       3.619527e-03       1.484725e-02
      470000       5.432739e-04       2.605697e-05       3.053508e-04       7.808642e-02       3.434520e-03       1.489086e-02
      480000       6.127129e-04       3.658376e-05       2.778686e-04       8.101507e-02       3.360184e-03       1.516116e-02
      490000       6.250822e-04       4.275069e-05       3.208748e-04       8.803504e-02       3.419233e-03       1.498186e-02
      500000       7.287603e-04       4.839960e-05       3.855571e-04       6.597253e-02       2.747994e-03       1.493614e-02
      510000       4.942302e-04       3.785874e-05       2.698397e-04       7.295415e-02       3.635447e-03       1.467374e-02
      520000       5.226515e-04       6.199807e-05       2.940104e-04       8.246431e-02       3.120112e-03       1.482117e-02
      530000       6.032238e-04       9.029607e-05       3.514410e-04       7.555056e-02       3.225537e-03       1.504742e-02
      540000       6.066226e-04       5.933291e-05       3.069670e-04       1.069653e-01       2.594342e-03       1.480416e-02
      550000       5.103142e-04       3.896842e-05       2.829210e-04       8.439746e-02       4.167537e-03       1.466910e-02
      560000       5.414790e-04       6.130621e-05       2.819635e-04       7.515312e-02       3.062586e-03       1.493909e-02
      570000       6.343463e-04       7.716514e-05       3.448294e-04       1.063643e-01       3.091852e-03       1.481130e-02
      580000       6.727974e-04       3.090893e-05       3.766929e-04       9.239899e-02       3.688483e-03       1.510610e-02
      590000       4.531120e-04       5.238862e-05       2.371777e-04       7.992087e-02       3.532725e-03       1.507465e-02
      600000       4.485367e-04       6.763254e-05       2.334562e-04       6.382443e-02       3.698606e-03       1.509312e-02
      610000       5.651830e-04       1.149871e-05       3.034064e-04       1.317583e-01       2.743557e-03       1.508427e-02
      620000       6.990894e-04       4.882590e-05       3.782782e-04       7.791833e-02       3.647619e-03       1.482018e-02
      630000       3.654322e-04       6.574191e-05       1.923778e-04       1.169345e-01       3.061067e-03       1.497084e-02
      640000       7.164845e-04       3.885144e-05       3.814208e-04       9.747423e-02       3.655169e-03       1.480979e-02
      650000       5.586468e-04       5.949513e-05       3.189781e-04       7.472202e-02       3.680395e-03       1.508300e-02
      660000       4.296517e-04       8.998798e-05       2.475792e-04       6.020918e-02       2.759881e-03       1.496781e-02
      670000       4.715348e-04       6.303543e-05       2.495149e-04       8.313895e-02       3.487955e-03       1.485463e-02
      680000       6.460578e-04       1.658855e-05       3.283448e-04       8.966307e-02       2.470064e-03       1.483256e-02
      690000       5.069640e-04       6.379933e-05       2.722778e-04       6.586886e-02       3.814378e-03       1.469283e-02
      700000       5.717954e-04       6.215808e-05       3.223093e-04       1.423002e-01       3.568481e-03       1.526142e-02
      710000       4.601038e-04       8.233041e-05       2.522205e-04       9.174649e-02       3.376923e-03       1.516095e-02
      720000       4.232935e-04       2.266262e-05       2.376635e-04       6.174978e-02       3.101683e-03       1.454625e-02
      730000       6.704051e-04       6.696101e-05       3.842587e-04       9.065573e-02       2.727815e-03       1.487197e-02
      740000       6.263252e-04       6.859161e-05       3.177973e-04       9.130578e-02       3.012669e-03       1.479811e-02
      750000       5.716145e-04       5.305903e-05       3.063398e-04       1.011401e-01       3.397234e-03       1.481876e-02
      760000       5.278230e-04       6.325412e-05       2.841850e-04       6.470760e-02       3.150133e-03       1.489563e-02
      770000       6.981285e-04       3.648862e-05       3.854596e-04       8.669228e-02       2.932399e-03       1.490296e-02
      780000       5.892889e-04       3.801786e-05       3.222199e-04       2.033639e-01       2.143220e-03       1.502539e-02
      790000       4.737923e-04       4.417457e-05       2.364916e-04       7.068221e-02       3.404576e-03       1.520422e-02
      800000       5.516925e-04       6.867746e-05       3.092821e-04       1.103986e-01       2.767552e-03       1.490640e-02
      810000       7.453814e-04       3.967739e-05       3.827780e-04       8.592274e-02       3.442846e-03       1.476667e-02
      820000       5.930260e-04       7.490447e-05       3.222163e-04       5.966387e-02       3.168016e-03       1.476233e-02
      830000       5.296195e-04       7.516572e-05       2.816292e-04       1.179644e-01       2.892357e-03       1.458698e-02
      840000       5.757429e-04       3.017639e-05       3.075896e-04       6.205028e-02       3.244245e-03       1.473485e-02
      850000       5.909396e-04       5.706997e-05       3.401153e-04       9.609381e-02       3.414432e-03       1.514579e-02
      860000       4.256565e-04       4.942838e-05       2.420167e-04       1.002550e-01       3.159865e-03       1.496852e-02
      870000       5.938969e-04       7.057733e-05       3.208655e-04       1.311388e-01       3.410929e-03       1.502611e-02
      880000       5.927923e-04       6.537506e-05       3.299902e-04       7.647602e-02       3.267518e-03       1.498518e-02
      890000       4.483827e-04       2.308631e-05       2.433627e-04       7.522425e-02       3.319813e-03       1.482906e-02
