#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
           0       1.020980e-01       6.450099e-06       5.856472e-02       4.525048e-02       2.094238e-02       2.960149e-02
           0       1.052962e-01       1.238506e-06       6.033025e-02       2.578175e-02       7.614044e-03       1.814201e-02
        2000       1.049376e-01       4.816210e-04       5.986432e-02       1.320980e-01       1.476759e-02       5.142365e-02
        4000       1.033097e-01       7.193552e-04       5.919059e-02       1.626818e-01       1.741095e-02       5.226251e-02
        6000       1.032401e-01       2.753841e-04       5.913732e-02       1.629712e-01       1.907634e-02       5.474001e-02
        8000       1.057221e-01       8.690401e-04       6.000864e-02       1.325787e-01       1.835801e-02       5.099490e-02
       10000       1.047532e-01       8.453717e-04       5.989237e-02       2.344279e-01       1.521403e-02       5.378811e-02
       12000       1.021821e-01       1.056338e-03       5.825048e-02       1.248526e-01       1.488411e-02       5.195377e-02
       14000       1.025593e-01       5.230185e-04       5.849788e-02       1.426886e-01       1.651680e-02       5.257894e-02
       16000       1.037450e-01       9.646432e-04       5.930008e-02       1.388068e-01       1.370286e-02       5.180626e-02
       18000       1.037567e-01       8.338088e-04       5.938920e-02       1.227588e-01       1.466499e-02       5.213227e-02
       20000       1.045651e-01       4.674654e-04       5.926028e-02       1.518424e-01       1.634137e-02       5.063090e-02
       22000       1.043656e-01       4.704557e-04       5.919160e-02       1.413521e-01       1.408079e-02       5.047138e-02
       24000       1.034814e-01       9.631205e-04       5.918250e-02       2.421443e-01       1.326768e-02       5.209511e-02
       26000       1.041736e-01       7.373241e-04       5.948344e-02       1.440727e-01       1.503335e-02       5.309640e-02
       28000       1.039629e-01       3.864356e-04       5.932274e-02       1.320548e-01       1.442983e-02       5.006158e-02
       30000       1.039233e-01       3.858304e-04       5.908937e-02       1.501487e-01       1.742668e-02       5.442028e-02
       32000       1.044143e-01       3.204110e-04       5.954277e-02       1.374894e-01       1.450690e-02       5.233384e-02
       34000       1.041254e-01       5.854118e-04       5.958825e-02       1.175441e-01       1.453642e-02       5.044522e-02
       36000       1.047510e-01       6.739840e-04       5.989321e-02       1.336987e-01       1.471850e-02       5.324136e-02
       38000       1.060850e-01       7.253643e-04       6.053303e-02       1.224859e-01       1.563853e-02       5.209893e-02
       40000       1.041183e-01       3.446666e-04       5.901704e-02       1.236539e-01       1.600775e-02       5.414759e-02
       42000       1.056838e-01       5.039189e-04       6.011529e-02       1.294430e-01       1.656143e-02       5.212348e-02
       44000       1.042784e-01       5.069154e-04       5.939359e-02       1.333277e-01       1.762970e-02       5.355636e-02
       46000       1.039855e-01       1.777883e-04       5.938790e-02       1.718072e-01       1.703349e-02       5.344876e-02
       48000       1.038270e-01       3.469801e-04       5.938719e-02       1.462260e-01       1.413439e-02       5.280047e-02
       50000       1.038429e-01       2.783173e-04       5.901620e-02       1.237165e-01       1.174452e-02       5.418138e-02
       52000       1.045327e-01       7.364062e-04       5.949034e-02       1.192459e-01       1.629970e-02       5.104387e-02
       54000       1.074643e-01       6.285292e-04       6.072893e-02       1.460807e-01       1.537922e-02       5.159656e-02
       56000       1.054511e-01       8.616204e-04       6.017680e-02       1.237338e-01       1.402262e-02       5.223811e-02
