#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
           0       9.258373e-04       9.442421e-05       5.232193e-04       8.285274e-02       4.680473e-03       1.599461e-02
       10000       9.028726e-04       1.261893e-04       5.628511e-04       9.642814e-02       3.735712e-03       1.669560e-02
       20000       8.860402e-04       2.395889e-04       4.510371e-04       7.875664e-02       4.341240e-03       1.542650e-02
       30000       7.418031e-04       2.796973e-04       4.643701e-04       7.849641e-02       3.036006e-03       1.645490e-02
       40000       1.002798e-03       2.456931e-04       5.104133e-04       6.357890e-02       4.399871e-03       1.609803e-02
       50000       8.354335e-04       2.354284e-04       4.212954e-04       1.178454e-01       5.008313e-03       1.689313e-02
       60000       1.147020e-03       8.761301e-05       5.486835e-04       5.550272e-02       2.811851e-03       1.573050e-02
       70000       1.022165e-03       1.231377e-04       5.492479e-04       5.105665e-02       2.935847e-03       1.648330e-02
       80000       1.119308e-03       1.406382e-04       5.511849e-04       6.612695e-02       3.980608e-03       1.609574e-02
       90000       8.021687e-04       2.162375e-04       4.675419e-04       8.054720e-02       5.009242e-03       1.528668e-02
      100000       6.565679e-04       2.173932e-04       3.848668e-04       1.043687e-01       4.247305e-03       1.679819e-02
      110000       1.247195e-03       1.937949e-04       6.351756e-04       6.333517e-02       4.317874e-03       1.657689e-02
      120000       1.356105e-03       1.313566e-04       7.063333e-04       5.737495e-02       3.843431e-03       1.672602e-02
      130000       7.779104e-04       1.076141e-04       4.847455e-04       6.074469e-02       4.128620e-03       1.621686e-02
      140000       9.377102e-04       2.527804e-04       5.612764e-04       7.572519e-02       3.955396e-03       1.635017e-02
      150000       1.106791e-03       9.976853e-05       6.192100e-04       5.529902e-02       3.140409e-03       1.639764e-02
      160000       1.032035e-03       1.628661e-04       5.890572e-04       7.734794e-02       5.402722e-03       1.706214e-02
      170000       9.581599e-04       8.124865e-05       5.005522e-04       7.446294e-02       3.592997e-03       1.688551e-02
      180000       4.471164e-04       2.141985e-04       3.060054e-04       5.716060e-02       4.484810e-03       1.682101e-02
      190000       8.033912e-04       1.274477e-04       4.288596e-04       4.717854e-02       4.070490e-03       1.641848e-02
      200000       5.516998e-04       1.937812e-04       4.187147e-04       5.597830e-02       4.940734e-03       1.645956e-02
      210000       1.366798e-03       2.778502e-04       6.595527e-04       6.035731e-02       5.515033e-03       1.665491e-02
      220000       7.910750e-04       2.078221e-04       4.260203e-04       9.524843e-02       4.532993e-03       1.699235e-02
      230000       6.359178e-04       1.426994e-04       4.075783e-04       5.221575e-02       3.404604e-03       1.637707e-02
      240000       6.767056e-04       1.388739e-04       5.237301e-04       5.742989e-02       4.551183e-03       1.571368e-02
      250000       9.534320e-04       3.791651e-05       5.439427e-04       5.059397e-02       3.174101e-03       1.574229e-02
      260000       9.947599e-04       2.328259e-04       6.169667e-04       8.657597e-02       3.661523e-03       1.595094e-02
      270000       8.642955e-04       2.273842e-04       4.984711e-04       6.007261e-02       3.360245e-03       1.609592e-02
      280000       1.075146e-03       1.082652e-04       5.546417e-04       6.083946e-02       4.147114e-03       1.580269e-02
      290000       7.513239e-04       1.039181e-04       3.922114e-04       6.514755e-02       5.148796e-03       1.587217e-02
      300000       1.448998e-03       1.162261e-04       7.993099e-04       7.628944e-02       3.557131e-03       1.698139e-02
      310000       1.339969e-03       9.240012e-05       7.049453e-04       5.832526e-02       3.672663e-03       1.636415e-02
      320000       1.260080e-03       1.533932e-04       7.254546e-04       5.105602e-02       4.927958e-03       1.512586e-02
      330000       1.059080e-03       1.438286e-04       5.309013e-04       5.910206e-02       4.770180e-03       1.585522e-02
      340000       1.166351e-03       2.438732e-04       6.273064e-04       9.816279e-02       4.311957e-03       1.715045e-02
      350000       8.082424e-04       1.875457e-04       4.443505e-04       7.401786e-02       4.470639e-03       1.582366e-02
      360000       1.235543e-03       1.809525e-04       5.912850e-04       5.370094e-02       5.025967e-03       1.674769e-02
      370000       5.768540e-04       2.857286e-04       4.257909e-04       7.404142e-02       3.271088e-03       1.698736e-02
      380000       1.066628e-03       7.899513e-05       5.047027e-04       7.664701e-02       4.213383e-03       1.601352e-02
      390000       1.402147e-03       1.869499e-04       7.428628e-04       6.703825e-02       4.103227e-03       1.593524e-02
      400000       7.281208e-04       2.039815e-04       4.335155e-04       1.070874e-01       5.530692e-03       1.657448e-02
      410000       1.327087e-03       1.042420e-04       5.983224e-04       8.198853e-02       4.322796e-03       1.684280e-02
      420000       1.463677e-03       8.998317e-05       8.196498e-04       8.382263e-02       4.884477e-03       1.559577e-02
      430000       8.459567e-04       1.575474e-04       4.613400e-04       6.518270e-02       3.450285e-03       1.628338e-02
      440000       7.780112e-04       2.837375e-04       5.335436e-04       1.109232e-01       4.661841e-03       1.612021e-02
      450000       1.412477e-03       1.274405e-04       7.323096e-04       9.006910e-02       2.481691e-03       1.697557e-02
      460000       1.012483e-03       3.059200e-04       6.064355e-04       4.814078e-02       3.996510e-03       1.558335e-02
      470000       5.773366e-04       8.399953e-05       3.441274e-04       6.419793e-02       4.177550e-03       1.598634e-02
      480000       8.071803e-04       1.104021e-04       5.004045e-04       7.032663e-02       4.260874e-03       1.649637e-02
      490000       1.152813e-03       2.179292e-04       6.200995e-04       7.482684e-02       4.819010e-03       1.611451e-02
      500000       1.351640e-03       1.077502e-04       6.442997e-04       5.909263e-02       3.622162e-03       1.625360e-02
      510000       1.286266e-03       2.439808e-04       7.265086e-04       9.488793e-02       3.119201e-03       1.779039e-02
      520000       1.148187e-03       1.112726e-04       5.631554e-04       5.136569e-02       4.698427e-03       1.615977e-02
      530000       6.522383e-04       1.048531e-04       4.286027e-04       4.904727e-02       4.419925e-03       1.563340e-02
      540000       1.068149e-03       7.258711e-05       5.863658e-04       7.016184e-02       4.555838e-03       1.607719e-02
      550000       1.080411e-03       2.698541e-04       6.232760e-04       1.308892e-01       2.486624e-03       1.727109e-02
      560000       7.980481e-04       1.681738e-04       4.035846e-04       6.617029e-02       5.094299e-03       1.616249e-02
      570000       1.086702e-03       2.581666e-04       5.319269e-04       8.798933e-02       4.734796e-03       1.617923e-02
      580000       1.177573e-03       2.135292e-04       6.626810e-04       4.994670e-02       5.004756e-03       1.597775e-02
      590000       1.354560e-03       1.991737e-04       6.538445e-04       5.929331e-02       5.002224e-03       1.610365e-02
      600000       1.130776e-03       1.659008e-04       6.310781e-04       4.460000e-02       3.927657e-03       1.528893e-02
      610000       1.025647e-03       1.495166e-04       5.173818e-04       6.561179e-02       4.039029e-03       1.587700e-02
      620000       1.186958e-03       2.229003e-04       6.757806e-04       7.607305e-02       4.970238e-03       1.593871e-02
      630000       8.672821e-04       1.649697e-04       4.898781e-04       6.698180e-02       4.258075e-03       1.659094e-02
      640000       8.508842e-04       1.648817e-04       4.814557e-04       4.852885e-02       3.533499e-03       1.505462e-02
      650000       9.780381e-04       1.305479e-04       5.739985e-04       5.525212e-02       3.310290e-03       1.611913e-02
      660000       1.320595e-03       8.667022e-05       7.477167e-04       4.485149e-02       4.382917e-03       1.601951e-02
      670000       1.310851e-03       1.756142e-04       7.325474e-04       5.891522e-02       4.799112e-03       1.544835e-02
      680000       7.521303e-04       1.849470e-04       4.474843e-04       8.289810e-02       4.076063e-03       1.618305e-02
      690000       9.461346e-04       2.172817e-04       5.617846e-04       5.243490e-02       3.000383e-03       1.555093e-02
      700000       7.890934e-04       1.604028e-04       4.495803e-04       4.970151e-02       5.580811e-03       1.656725e-02
      710000       1.339137e-03       3.016544e-04       7.622460e-04       6.963868e-02       4.694258e-03       1.510999e-02
      720000       1.290420e-03       1.912637e-04       6.915981e-04       5.252729e-02       4.585498e-03       1.600350e-02
      730000       1.277928e-03       8.094576e-05       6.182287e-04       6.284135e-02       4.921037e-03       1.647461e-02
      740000       9.952822e-04       5.183111e-05       5.417817e-04       6.919272e-02       4.818238e-03       1.650317e-02
      750000       5.810343e-04       2.253284e-04       3.777745e-04       5.866807e-02       3.984805e-03       1.563457e-02
      760000       1.309409e-03       1.335895e-04       7.194891e-04       6.147995e-02       4.577626e-03       1.682075e-02
      770000       1.117184e-03       1.362195e-04       6.058985e-04       6.185759e-02       3.935273e-03       1.579942e-02
      780000       1.062995e-03       6.154494e-05       6.105018e-04       7.292350e-02       4.469943e-03       1.639354e-02
      790000       1.442056e-03       1.077915e-04       8.363302e-04       5.714769e-02       5.029826e-03       1.558212e-02
      800000       8.327198e-04       1.778619e-04       4.307503e-04       5.860134e-02       4.672337e-03       1.607247e-02
      810000       8.532028e-04       1.489975e-04       5.148021e-04       5.688723e-02       5.229484e-03       1.593219e-02
      820000       9.511220e-04       1.755094e-04       4.765997e-04       6.255792e-02       5.258965e-03       1.562854e-02
      830000       1.544174e-03       1.098792e-04       8.044705e-04       6.925124e-02       5.032516e-03       1.585696e-02
