#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
           0       5.472045e-04       1.681070e-05       3.055158e-04       8.204488e-02       2.428692e-03       1.470535e-02
       10000       5.042367e-04       4.075989e-05       2.849094e-04       8.024896e-02       2.993754e-03       1.471314e-02
       20000       5.587773e-04       2.265092e-05       3.133854e-04       7.486311e-02       1.913488e-03       1.471909e-02
       30000       5.861022e-04       5.190584e-05       3.257964e-04       9.153573e-02       2.149170e-03       1.454896e-02
       40000       5.715964e-04       4.597107e-05       3.114447e-04       1.689863e-01       3.051365e-03       1.470334e-02
       50000       5.273442e-04       4.045938e-05       2.936896e-04       1.159847e-01       3.217974e-03       1.459702e-02
       60000       5.649843e-04       1.865164e-05       3.167992e-04       7.669850e-02       2.892781e-03       1.459342e-02
       70000       5.960808e-04       1.275819e-05       3.150396e-04       1.485794e-01       2.250106e-03       1.464617e-02
       80000       4.621651e-04       2.006546e-05       2.591392e-04       9.249351e-02       2.518845e-03       1.465393e-02
       90000       4.429463e-04       1.748335e-05       2.551521e-04       6.820456e-02       2.322228e-03       1.466959e-02
      100000       6.001123e-04       2.853089e-05       3.243853e-04       1.033213e-01       2.992774e-03       1.472582e-02
      110000       5.801676e-04       1.470094e-05       3.165461e-04       8.493016e-02       2.921923e-03       1.457207e-02
      120000       5.696355e-04       2.909935e-05       2.978862e-04       8.582142e-02       2.383166e-03       1.468110e-02
      130000       5.608758e-04       1.957988e-05       3.001791e-04       1.156943e-01       2.662018e-03       1.450673e-02
      140000       5.187236e-04       5.223783e-05       2.887197e-04       8.550028e-02       2.902499e-03       1.463411e-02
      150000       5.567895e-04       4.277020e-05       3.071216e-04       9.079546e-02       2.912625e-03       1.463354e-02
      160000       5.018449e-04       1.863910e-05       2.827048e-04       1.064351e-01       3.187074e-03       1.476472e-02
      170000       5.399394e-04       2.808233e-05       2.953141e-04       1.068415e-01       2.874812e-03       1.458590e-02
      180000       5.211597e-04       2.216565e-05       2.779411e-04       1.082128e-01       3.144959e-03       1.463390e-02
      190000       5.290421e-04       4.054068e-05       3.047741e-04       9.166610e-02       3.102740e-03       1.461629e-02
      200000       5.147514e-04       2.143258e-05       2.883654e-04       7.674493e-02       2.557976e-03       1.456119e-02
      210000       4.973522e-04       2.386802e-05       2.833414e-04       1.348482e-01       2.580594e-03       1.459914e-02
      220000       4.921420e-04       5.197619e-06       2.835095e-04       9.174736e-02       2.428827e-03       1.450232e-02
      230000       4.978112e-04       1.815390e-05       2.757489e-04       1.075344e-01       3.158841e-03       1.454008e-02
      240000       6.385113e-04       5.169286e-05       3.486521e-04       1.363411e-01       2.764394e-03       1.476480e-02
